time,flex0,flex1,flex2,flex3,flex4,gyro
132.792,64.00,65.00,66.00,67.00,63.00,23.40
132.832,65.00,66.00,67.00,68.00,64.00,25.20
132.874,65.00,66.00,67.00,68.00,64.00,25.20
132.912,66.00,67.00,68.00,69.00,65.00,27.00
132.949,66.00,67.00,68.00,69.00,65.00,27.00
132.989,67.00,68.00,69.00,70.00,66.00,28.80
133.032,67.00,68.00,69.00,70.00,66.00,28.80
133.072,67.00,68.00,69.00,70.00,66.00,28.80
133.11,68.00,69.00,70.00,71.00,67.00,30.60
133.152,68.00,69.00,70.00,71.00,67.00,30.60
133.188,69.00,70.00,71.00,72.00,68.00,32.40
133.233,69.00,70.00,71.00,72.00,68.00,32.40
133.272,70.00,71.00,72.00,73.00,69.00,34.20
133.311,70.00,71.00,72.00,73.00,69.00,34.20
133.354,71.00,72.00,73.00,74.00,70.00,36.00
133.386,71.00,72.00,73.00,74.00,70.00,36.00
133.429,71.00,72.00,73.00,74.00,70.00,36.00
133.474,72.00,73.00,74.00,75.00,71.00,37.80
133.512,72.00,73.00,74.00,75.00,71.00,37.80
133.549,73.00,74.00,75.00,76.00,72.00,39.60
133.593,73.00,74.00,75.00,76.00,72.00,39.60
133.632,74.00,75.00,76.00,77.00,73.00,41.40
133.674,74.00,75.00,76.00,77.00,73.00,41.40
133.713,74.00,75.00,76.00,77.00,73.00,41.40
133.752,75.00,76.00,77.00,78.00,74.00,43.20
133.79,75.00,76.00,77.00,78.00,74.00,43.20
133.826,76.00,77.00,78.00,79.00,75.00,45.00
133.867,76.00,77.00,78.00,79.00,75.00,45.00
133.909,77.00,78.00,79.00,80.00,76.00,46.80
133.949,77.00,78.00,79.00,80.00,76.00,46.80
133.992,77.00,78.00,79.00,80.00,76.00,46.80
134.031,78.00,79.00,80.00,81.00,77.00,48.60
134.074,78.00,79.00,80.00,81.00,77.00,48.60
134.112,79.00,80.00,81.00,82.00,78.00,50.40
134.151,79.00,80.00,81.00,82.00,78.00,50.40
134.194,80.00,81.00,82.00,83.00,79.00,52.20
134.232,80.00,81.00,82.00,83.00,79.00,52.20
134.271,81.00,82.00,83.00,84.00,80.00,54.00
134.313,81.00,82.00,83.00,84.00,80.00,54.00
134.352,81.00,82.00,83.00,84.00,80.00,54.00
134.392,82.00,83.00,84.00,85.00,81.00,55.80
134.433,82.00,83.00,84.00,85.00,81.00,55.80
134.472,83.00,84.00,85.00,86.00,82.00,57.60
134.514,83.00,84.00,85.00,86.00,82.00,57.60
134.554,84.00,85.00,86.00,87.00,83.00,59.40
134.592,84.00,85.00,86.00,87.00,83.00,59.40
134.629,84.00,85.00,86.00,87.00,83.00,59.40
134.666,85.00,86.00,87.00,88.00,84.00,61.20
134.711,85.00,86.00,87.00,88.00,84.00,61.20
134.752,86.00,87.00,88.00,89.00,85.00,63.00
134.793,86.00,87.00,88.00,89.00,85.00,63.00
134.832,87.00,88.00,89.00,90.00,86.00,64.80
134.873,87.00,88.00,89.00,90.00,86.00,64.80
134.913,88.00,89.00,90.00,91.00,87.00,66.60
134.952,88.00,89.00,90.00,91.00,87.00,66.60
134.994,88.00,89.00,90.00,91.00,87.00,66.60
135.033,89.00,90.00,91.00,92.00,88.00,68.40
135.072,89.00,90.00,91.00,92.00,88.00,68.40
135.109,90.00,91.00,92.00,93.00,89.00,70.20
135.154,90.00,91.00,92.00,93.00,89.00,70.20
135.192,91.00,92.00,93.00,94.00,90.00,72.00
135.229,91.00,92.00,93.00,94.00,90.00,72.00
135.273,91.00,92.00,93.00,94.00,90.00,72.00
135.312,92.00,93.00,94.00,95.00,91.00,73.80
135.351,92.00,93.00,94.00,95.00,91.00,73.80
135.393,93.00,94.00,95.00,96.00,92.00,75.60
135.433,93.00,94.00,95.00,96.00,92.00,75.60
135.471,94.00,95.00,96.00,97.00,93.00,77.40
135.513,94.00,95.00,96.00,97.00,93.00,77.40
135.546,95.00,96.00,97.00,98.00,94.00,79.20
135.591,95.00,96.00,97.00,98.00,94.00,79.20
135.634,95.00,96.00,97.00,98.00,94.00,79.20
135.673,96.00,97.00,98.00,99.00,95.00,81.00
135.709,96.00,97.00,98.00,99.00,95.00,81.00
135.748,97.00,98.00,99.00,100.00,96.00,82.80
135.786,97.00,98.00,99.00,100.00,96.00,82.80
135.832,98.00,99.00,100.00,101.00,97.00,84.60
135.872,98.00,99.00,100.00,101.00,97.00,84.60
135.912,98.00,99.00,100.00,101.00,97.00,84.60
135.95,99.00,100.00,101.00,102.00,98.00,86.40
135.994,99.00,100.00,101.00,102.00,98.00,86.40
136.032,100.00,101.00,102.00,103.00,99.00,88.20
136.069,100.00,101.00,102.00,103.00,99.00,88.20
136.109,101.00,102.00,103.00,104.00,100.00,90.00
136.152,101.00,102.00,103.00,104.00,100.00,90.00
136.192,1.00,2.00,3.00,4.00,0.00,-90.00
136.231,1.00,2.00,3.00,4.00,0.00,-90.00
136.272,1.00,2.00,3.00,4.00,0.00,-90.00
136.309,2.00,3.00,4.00,5.00,1.00,-88.20
136.355,2.00,3.00,4.00,5.00,1.00,-88.20
136.392,3.00,4.00,5.00,6.00,2.00,-86.40
136.433,3.00,4.00,5.00,6.00,2.00,-86.40
136.474,4.00,5.00,6.00,7.00,3.00,-84.60
136.512,4.00,5.00,6.00,7.00,3.00,-84.60
136.554,4.00,5.00,6.00,7.00,3.00,-84.60
136.594,5.00,6.00,7.00,8.00,4.00,-82.80
136.632,5.00,6.00,7.00,8.00,4.00,-82.80
136.669,6.00,7.00,8.00,9.00,5.00,-81.00
136.711,6.00,7.00,8.00,9.00,5.00,-81.00
136.752,7.00,8.00,9.00,10.00,6.00,-79.20
136.789,7.00,8.00,9.00,10.00,6.00,-79.20
136.834,7.00,8.00,9.00,10.00,6.00,-79.20
136.872,8.00,9.00,10.00,11.00,7.00,-77.40
136.909,8.00,9.00,10.00,11.00,7.00,-77.40
136.954,9.00,10.00,11.00,12.00,8.00,-75.60
136.992,9.00,10.00,11.00,12.00,8.00,-75.60
137.029,10.00,11.00,12.00,13.00,9.00,-73.80
137.071,10.00,11.00,12.00,13.00,9.00,-73.80
137.112,11.00,12.00,13.00,14.00,10.00,-72.00
137.153,11.00,12.00,13.00,14.00,10.00,-72.00
137.194,12.00,13.00,14.00,15.00,11.00,-70.20
137.232,12.00,13.00,14.00,15.00,11.00,-70.20
137.273,12.00,13.00,14.00,15.00,11.00,-70.20
137.314,13.00,14.00,15.00,16.00,12.00,-68.40
137.352,13.00,14.00,15.00,16.00,12.00,-68.40
137.389,14.00,15.00,16.00,17.00,13.00,-66.60
137.433,14.00,15.00,16.00,17.00,13.00,-66.60
137.472,15.00,16.00,17.00,18.00,14.00,-64.80
137.511,15.00,16.00,17.00,18.00,14.00,-64.80
137.552,15.00,16.00,17.00,18.00,14.00,-64.80
137.592,16.00,17.00,18.00,19.00,15.00,-63.00
137.631,16.00,17.00,18.00,19.00,15.00,-63.00
137.674,17.00,18.00,19.00,20.00,16.00,-61.20
137.712,17.00,18.00,19.00,20.00,16.00,-61.20
137.749,18.00,19.00,20.00,21.00,17.00,-59.40
137.794,18.00,19.00,20.00,21.00,17.00,-59.40
137.832,19.00,20.00,21.00,22.00,18.00,-57.60
137.869,19.00,20.00,21.00,22.00,18.00,-57.60
137.907,19.00,20.00,21.00,22.00,18.00,-57.60
137.951,20.00,21.00,22.00,23.00,19.00,-55.80
137.991,20.00,21.00,22.00,23.00,19.00,-55.80
138.032,21.00,22.00,23.00,24.00,20.00,-54.00
138.073,21.00,22.00,23.00,24.00,20.00,-54.00
138.114,22.00,23.00,24.00,25.00,21.00,-52.20
138.155,22.00,23.00,24.00,25.00,21.00,-52.20
138.194,23.00,24.00,25.00,26.00,22.00,-50.40
138.235,23.00,24.00,25.00,26.00,22.00,-50.40
138.274,23.00,24.00,25.00,26.00,22.00,-50.40
138.316,24.00,25.00,26.00,27.00,23.00,-48.60
138.355,24.00,25.00,26.00,27.00,23.00,-48.60
138.394,25.00,26.00,27.00,28.00,24.00,-46.80
138.437,25.00,26.00,27.00,28.00,24.00,-46.80
138.475,26.00,27.00,28.00,29.00,25.00,-45.00
138.514,26.00,27.00,28.00,29.00,25.00,-45.00
138.554,27.00,28.00,29.00,30.00,26.00,-43.20
138.595,27.00,28.00,29.00,30.00,26.00,-43.20
138.635,27.00,28.00,29.00,30.00,26.00,-43.20
138.676,28.00,29.00,30.00,31.00,27.00,-41.40
138.715,28.00,29.00,30.00,31.00,27.00,-41.40
138.76,29.00,30.00,31.00,32.00,28.00,-39.60
138.796,29.00,30.00,31.00,32.00,28.00,-39.60
138.834,30.00,31.00,32.00,33.00,29.00,-37.80
138.876,30.00,31.00,32.00,33.00,29.00,-37.80
138.916,30.00,31.00,32.00,33.00,29.00,-37.80
138.957,31.00,32.00,33.00,34.00,30.00,-36.00
138.997,31.00,32.00,33.00,34.00,30.00,-36.00
139.041,32.00,33.00,34.00,35.00,31.00,-34.20
139.085,32.00,33.00,34.00,35.00,31.00,-34.20
139.123,33.00,34.00,35.00,36.00,32.00,-32.40
139.163,33.00,34.00,35.00,36.00,32.00,-32.40
139.2,34.00,35.00,36.00,37.00,33.00,-30.60
139.24,34.00,35.00,36.00,37.00,33.00,-30.60
139.279,34.00,35.00,36.00,37.00,33.00,-30.60
139.319,35.00,36.00,37.00,38.00,34.00,-28.80
139.361,35.00,36.00,37.00,38.00,34.00,-28.80
139.4,36.00,37.00,38.00,39.00,35.00,-27.00
139.442,36.00,37.00,38.00,39.00,35.00,-27.00
139.487,37.00,38.00,39.00,40.00,36.00,-25.20
139.52,37.00,38.00,39.00,40.00,36.00,-25.20
139.559,38.00,39.00,40.00,41.00,37.00,-23.40
139.6,38.00,39.00,40.00,41.00,37.00,-23.40
139.651,38.00,39.00,40.00,41.00,37.00,-23.40
139.681,39.00,40.00,41.00,42.00,38.00,-21.60
139.72,39.00,40.00,41.00,42.00,38.00,-21.60
139.759,40.00,41.00,42.00,43.00,39.00,-19.80
139.799,40.00,41.00,42.00,43.00,39.00,-19.80
139.839,41.00,42.00,43.00,44.00,40.00,-18.00
139.879,41.00,42.00,43.00,44.00,40.00,-18.00
139.919,41.00,42.00,43.00,44.00,40.00,-18.00
139.96,42.00,43.00,44.00,45.00,41.00,-16.20
140.0,42.00,43.00,44.00,45.00,41.00,-16.20
140.04,43.00,44.00,45.00,46.00,42.00,-14.40
140.079,43.00,44.00,45.00,46.00,42.00,-14.40
140.12,44.00,45.00,46.00,47.00,43.00,-12.60
140.16,44.00,45.00,46.00,47.00,43.00,-12.60
140.199,45.00,46.00,47.00,48.00,44.00,-10.80
140.24,45.00,46.00,47.00,48.00,44.00,-10.80
140.279,45.00,46.00,47.00,48.00,44.00,-10.80
140.32,46.00,47.00,48.00,49.00,45.00,-9.00
140.36,46.00,47.00,48.00,49.00,45.00,-9.00
140.4,47.00,48.00,49.00,50.00,46.00,-7.20
140.445,47.00,48.00,49.00,50.00,46.00,-7.20
140.48,48.00,49.00,50.00,51.00,47.00,-5.40
140.52,48.00,49.00,50.00,51.00,47.00,-5.40
140.56,48.00,49.00,50.00,51.00,47.00,-5.40
140.6,49.00,50.00,51.00,52.00,48.00,-3.60
140.65,49.00,50.00,51.00,52.00,48.00,-3.60
140.686,50.00,51.00,52.00,53.00,49.00,-1.80
140.727,50.00,51.00,52.00,53.00,49.00,-1.80
140.765,51.00,52.00,53.00,54.00,50.00,0.00
140.807,51.00,52.00,53.00,54.00,50.00,0.00
140.846,52.00,53.00,54.00,55.00,51.00,1.80
140.885,52.00,53.00,54.00,55.00,51.00,1.80
140.926,52.00,53.00,54.00,55.00,51.00,1.80
140.965,53.00,54.00,55.00,56.00,52.00,3.60
141.005,53.00,54.00,55.00,56.00,52.00,3.60
141.046,54.00,55.00,56.00,57.00,53.00,5.40
141.085,54.00,55.00,56.00,57.00,53.00,5.40
141.126,55.00,56.00,57.00,58.00,54.00,7.20
141.166,55.00,56.00,57.00,58.00,54.00,7.20
141.205,56.00,57.00,58.00,59.00,55.00,9.00
141.246,56.00,57.00,58.00,59.00,55.00,9.00
141.285,56.00,57.00,58.00,59.00,55.00,9.00
141.326,57.00,58.00,59.00,60.00,56.00,10.80
141.365,57.00,58.00,59.00,60.00,56.00,10.80
141.406,58.00,59.00,60.00,61.00,57.00,12.60
141.44,58.00,59.00,60.00,61.00,57.00,12.60
141.481,58.00,59.00,60.00,61.00,57.00,12.60
141.524,59.00,60.00,61.00,62.00,58.00,14.40
141.563,59.00,60.00,61.00,62.00,58.00,14.40
141.601,60.00,61.00,62.00,63.00,59.00,16.20
141.649,60.00,61.00,62.00,63.00,59.00,16.20
141.684,61.00,62.00,63.00,64.00,60.00,18.00
141.721,61.00,62.00,63.00,64.00,60.00,18.00
141.765,61.00,62.00,63.00,64.00,60.00,18.00
141.804,62.00,63.00,64.00,65.00,61.00,19.80
141.84,62.00,63.00,64.00,65.00,61.00,19.80
141.884,63.00,64.00,65.00,66.00,62.00,21.60
141.924,63.00,64.00,65.00,66.00,62.00,21.60
141.961,64.00,65.00,66.00,67.00,63.00,23.40
142.003,64.00,65.00,66.00,67.00,63.00,23.40
142.044,65.00,66.00,67.00,68.00,64.00,25.20
142.08,65.00,66.00,67.00,68.00,64.00,25.20
142.124,65.00,66.00,67.00,68.00,64.00,25.20
142.164,66.00,67.00,68.00,69.00,65.00,27.00
142.201,66.00,67.00,68.00,69.00,65.00,27.00
142.246,67.00,68.00,69.00,70.00,66.00,28.80
142.284,67.00,68.00,69.00,70.00,66.00,28.80
142.321,68.00,69.00,70.00,71.00,67.00,30.60
142.364,68.00,69.00,70.00,71.00,67.00,30.60
142.404,69.00,70.00,71.00,72.00,68.00,32.40
142.442,69.00,70.00,71.00,72.00,68.00,32.40
142.484,69.00,70.00,71.00,72.00,68.00,32.40
142.524,70.00,71.00,72.00,73.00,69.00,34.20
142.56,70.00,71.00,72.00,73.00,69.00,34.20
142.605,71.00,72.00,73.00,74.00,70.00,36.00
142.649,71.00,72.00,73.00,74.00,70.00,36.00
142.68,72.00,73.00,74.00,75.00,71.00,37.80
142.724,72.00,73.00,74.00,75.00,71.00,37.80
142.76,72.00,73.00,74.00,75.00,71.00,37.80
142.803,73.00,74.00,75.00,76.00,72.00,39.60
142.846,73.00,74.00,75.00,76.00,72.00,39.60
142.884,74.00,75.00,76.00,77.00,73.00,41.40
142.921,74.00,75.00,76.00,77.00,73.00,41.40
142.964,75.00,76.00,77.00,78.00,74.00,43.20
143.008,75.00,76.00,77.00,78.00,74.00,43.20
143.042,76.00,77.00,78.00,79.00,75.00,45.00
143.085,76.00,77.00,78.00,79.00,75.00,45.00
143.124,76.00,77.00,78.00,79.00,75.00,45.00
143.16,77.00,78.00,79.00,80.00,76.00,46.80
143.205,77.00,78.00,79.00,80.00,76.00,46.80
143.244,78.00,79.00,80.00,81.00,77.00,48.60
143.28,78.00,79.00,80.00,81.00,77.00,48.60
143.325,79.00,80.00,81.00,82.00,78.00,50.40
143.364,79.00,80.00,81.00,82.00,78.00,50.40
143.4,79.00,80.00,81.00,82.00,78.00,50.40
143.443,80.00,81.00,82.00,83.00,79.00,52.20
143.484,80.00,81.00,82.00,83.00,79.00,52.20
143.521,81.00,82.00,83.00,84.00,80.00,54.00
143.565,81.00,82.00,83.00,84.00,80.00,54.00
143.604,82.00,83.00,84.00,85.00,81.00,55.80
143.641,82.00,83.00,84.00,85.00,81.00,55.80
143.685,82.00,83.00,84.00,85.00,81.00,55.80
143.724,83.00,84.00,85.00,86.00,82.00,57.60
143.76,83.00,84.00,85.00,86.00,82.00,57.60
143.806,84.00,85.00,86.00,87.00,83.00,59.40
143.844,84.00,85.00,86.00,87.00,83.00,59.40
143.88,85.00,86.00,87.00,88.00,84.00,61.20
143.924,85.00,86.00,87.00,88.00,84.00,61.20
143.964,86.00,87.00,88.00,89.00,85.00,63.00
144.0,86.00,87.00,88.00,89.00,85.00,63.00
144.046,86.00,87.00,88.00,89.00,85.00,63.00
144.084,87.00,88.00,89.00,90.00,86.00,64.80
144.122,87.00,88.00,89.00,90.00,86.00,64.80
144.165,88.00,89.00,90.00,91.00,87.00,66.60
144.204,88.00,89.00,90.00,91.00,87.00,66.60
144.24,89.00,90.00,91.00,92.00,88.00,68.40
144.284,89.00,90.00,91.00,92.00,88.00,68.40
144.324,90.00,91.00,92.00,93.00,89.00,70.20
144.362,90.00,91.00,92.00,93.00,89.00,70.20
144.406,90.00,91.00,92.00,93.00,89.00,70.20
144.444,91.00,92.00,93.00,94.00,90.00,72.00
144.483,91.00,92.00,93.00,94.00,90.00,72.00
144.525,92.00,93.00,94.00,95.00,91.00,73.80
144.563,92.00,93.00,94.00,95.00,91.00,73.80
144.601,93.00,94.00,95.00,96.00,92.00,75.60
144.65,93.00,94.00,95.00,96.00,92.00,75.60
144.682,94.00,95.00,96.00,97.00,93.00,77.40
144.722,94.00,95.00,96.00,97.00,93.00,77.40
144.766,94.00,95.00,96.00,97.00,93.00,77.40
144.804,95.00,96.00,97.00,98.00,94.00,79.20
144.841,95.00,96.00,97.00,98.00,94.00,79.20
144.886,96.00,97.00,98.00,99.00,95.00,81.00
144.923,96.00,97.00,98.00,99.00,95.00,81.00
144.963,96.00,97.00,98.00,99.00,95.00,81.00
145.005,97.00,98.00,99.00,100.00,96.00,82.80
145.044,97.00,98.00,99.00,100.00,96.00,82.80
145.08,98.00,99.00,100.00,101.00,97.00,84.60
145.126,98.00,99.00,100.00,101.00,97.00,84.60
145.164,99.00,100.00,101.00,102.00,98.00,86.40
145.203,99.00,100.00,101.00,102.00,98.00,86.40
145.245,100.00,101.00,102.00,103.00,99.00,88.20
145.284,100.00,101.00,102.00,103.00,99.00,88.20
145.32,100.00,101.00,102.00,103.00,99.00,88.20
145.367,101.00,102.00,103.00,104.00,100.00,90.00
145.403,101.00,102.00,103.00,104.00,100.00,90.00
145.442,1.00,2.00,3.00,4.00,0.00,-90.00
145.485,1.00,2.00,3.00,4.00,0.00,-90.00
145.524,2.00,3.00,4.00,5.00,1.00,-88.20
145.56,2.00,3.00,4.00,5.00,1.00,-88.20
145.604,2.00,3.00,4.00,5.00,1.00,-88.20
145.642,3.00,4.00,5.00,6.00,2.00,-86.40
145.681,3.00,4.00,5.00,6.00,2.00,-86.40
145.726,4.00,5.00,6.00,7.00,3.00,-84.60
145.764,4.00,5.00,6.00,7.00,3.00,-84.60
145.8,5.00,6.00,7.00,8.00,4.00,-82.80
145.844,5.00,6.00,7.00,8.00,4.00,-82.80
145.884,6.00,7.00,8.00,9.00,5.00,-81.00
145.92,6.00,7.00,8.00,9.00,5.00,-81.00
145.965,6.00,7.00,8.00,9.00,5.00,-81.00
146.004,7.00,8.00,9.00,10.00,6.00,-79.20
146.04,7.00,8.00,9.00,10.00,6.00,-79.20
146.084,8.00,9.00,10.00,11.00,7.00,-77.40
146.124,8.00,9.00,10.00,11.00,7.00,-77.40
146.16,9.00,10.00,11.00,12.00,8.00,-75.60
146.204,9.00,10.00,11.00,12.00,8.00,-75.60
146.245,10.00,11.00,12.00,13.00,9.00,-73.80
146.28,10.00,11.00,12.00,13.00,9.00,-73.80
146.322,10.00,11.00,12.00,13.00,9.00,-73.80
146.364,11.00,12.00,13.00,14.00,10.00,-72.00
146.401,11.00,12.00,13.00,14.00,10.00,-72.00
146.443,12.00,13.00,14.00,15.00,11.00,-70.20
146.484,12.00,13.00,14.00,15.00,11.00,-70.20
146.521,13.00,14.00,15.00,16.00,12.00,-68.40
146.566,13.00,14.00,15.00,16.00,12.00,-68.40
146.604,13.00,14.00,15.00,16.00,12.00,-68.40
146.644,14.00,15.00,16.00,17.00,13.00,-66.60
146.685,14.00,15.00,16.00,17.00,13.00,-66.60
146.724,15.00,16.00,17.00,18.00,14.00,-64.80
146.76,15.00,16.00,17.00,18.00,14.00,-64.80
146.807,16.00,17.00,18.00,19.00,15.00,-63.00
146.844,16.00,17.00,18.00,19.00,15.00,-63.00
146.88,17.00,18.00,19.00,20.00,16.00,-61.20
146.925,17.00,18.00,19.00,20.00,16.00,-61.20
146.964,17.00,18.00,19.00,20.00,16.00,-61.20
147.001,18.00,19.00,20.00,21.00,17.00,-59.40
147.039,18.00,19.00,20.00,21.00,17.00,-59.40
147.084,19.00,20.00,21.00,22.00,18.00,-57.60
147.12,19.00,20.00,21.00,22.00,18.00,-57.60
147.166,20.00,21.00,22.00,23.00,19.00,-55.80
147.204,20.00,21.00,22.00,23.00,19.00,-55.80
147.241,20.00,21.00,22.00,23.00,19.00,-55.80
147.286,21.00,22.00,23.00,24.00,20.00,-54.00
147.324,21.00,22.00,23.00,24.00,20.00,-54.00
147.36,22.00,23.00,24.00,25.00,21.00,-52.20
147.404,22.00,23.00,24.00,25.00,21.00,-52.20
147.444,23.00,24.00,25.00,26.00,22.00,-50.40
147.481,23.00,24.00,25.00,26.00,22.00,-50.40
147.521,23.00,24.00,25.00,26.00,22.00,-50.40
147.563,24.00,25.00,26.00,27.00,23.00,-48.60
147.604,24.00,25.00,26.00,27.00,23.00,-48.60
147.645,25.00,26.00,27.00,28.00,24.00,-46.80
147.684,25.00,26.00,27.00,28.00,24.00,-46.80
147.72,26.00,27.00,28.00,29.00,25.00,-45.00
