time,flex0,flex1,flex2,flex3,flex4,gyro
6.927,35.00,36.00,37.00,38.00,34.00,-28.80
6.968,35.00,36.00,37.00,38.00,34.00,-28.80
7.007,36.00,37.00,38.00,39.00,35.00,-27.00
7.044,36.00,37.00,38.00,39.00,35.00,-27.00
7.089,36.00,37.00,38.00,39.00,35.00,-27.00
7.126,37.00,38.00,39.00,40.00,36.00,-25.20
7.167,37.00,38.00,39.00,40.00,36.00,-25.20
7.208,38.00,39.00,40.00,41.00,37.00,-23.40
7.247,38.00,39.00,40.00,41.00,37.00,-23.40
7.284,39.00,40.00,41.00,42.00,38.00,-21.60
7.329,39.00,40.00,41.00,42.00,38.00,-21.60
7.367,40.00,41.00,42.00,43.00,39.00,-19.80
7.407,40.00,41.00,42.00,43.00,39.00,-19.80
7.449,40.00,41.00,42.00,43.00,39.00,-19.80
7.487,41.00,42.00,43.00,44.00,40.00,-18.00
7.526,41.00,42.00,43.00,44.00,40.00,-18.00
7.569,42.00,43.00,44.00,45.00,41.00,-16.20
7.604,42.00,43.00,44.00,45.00,41.00,-16.20
7.644,43.00,44.00,45.00,46.00,42.00,-14.40
7.689,43.00,44.00,45.00,46.00,42.00,-14.40
7.727,44.00,45.00,46.00,47.00,43.00,-12.60
7.767,44.00,45.00,46.00,47.00,43.00,-12.60
7.809,44.00,45.00,46.00,47.00,43.00,-12.60
7.843,45.00,46.00,47.00,48.00,44.00,-10.80
7.884,45.00,46.00,47.00,48.00,44.00,-10.80
7.928,46.00,47.00,48.00,49.00,45.00,-9.00
7.964,46.00,47.00,48.00,49.00,45.00,-9.00
8.004,47.00,48.00,49.00,50.00,46.00,-7.20
8.05,47.00,48.00,49.00,50.00,46.00,-7.20
8.083,47.00,48.00,49.00,50.00,46.00,-7.20
8.124,48.00,49.00,50.00,51.00,47.00,-5.40
8.165,48.00,49.00,50.00,51.00,47.00,-5.40
8.207,49.00,50.00,51.00,52.00,48.00,-3.60
8.247,49.00,50.00,51.00,52.00,48.00,-3.60
8.289,50.00,51.00,52.00,53.00,49.00,-1.80
8.327,50.00,51.00,52.00,53.00,49.00,-1.80
8.364,50.00,51.00,52.00,53.00,49.00,-1.80
8.407,51.00,52.00,53.00,54.00,50.00,0.00
8.447,51.00,52.00,53.00,54.00,50.00,0.00
8.481,52.00,53.00,54.00,55.00,51.00,1.80
8.53,52.00,53.00,54.00,55.00,51.00,1.80
8.567,53.00,54.00,55.00,56.00,52.00,3.60
8.606,53.00,54.00,55.00,56.00,52.00,3.60
8.646,54.00,55.00,56.00,57.00,53.00,5.40
8.683,54.00,55.00,56.00,57.00,53.00,5.40
8.724,54.00,55.00,56.00,57.00,53.00,5.40
8.769,55.00,56.00,57.00,58.00,54.00,7.20
8.807,55.00,56.00,57.00,58.00,54.00,7.20
8.847,56.00,57.00,58.00,59.00,55.00,9.00
8.889,56.00,57.00,58.00,59.00,55.00,9.00
8.927,57.00,58.00,59.00,60.00,56.00,10.80
8.964,57.00,58.00,59.00,60.00,56.00,10.80
9.009,57.00,58.00,59.00,60.00,56.00,10.80
9.047,58.00,59.00,60.00,61.00,57.00,12.60
9.085,58.00,59.00,60.00,61.00,57.00,12.60
9.127,59.00,60.00,61.00,62.00,58.00,14.40
9.167,59.00,60.00,61.00,62.00,58.00,14.40
9.207,60.00,61.00,62.00,63.00,59.00,16.20
9.249,60.00,61.00,62.00,63.00,59.00,16.20
9.287,61.00,62.00,63.00,64.00,60.00,18.00
9.324,61.00,62.00,63.00,64.00,60.00,18.00
9.37,61.00,62.00,63.00,64.00,60.00,18.00
9.407,62.00,63.00,64.00,65.00,61.00,19.80
9.444,62.00,63.00,64.00,65.00,61.00,19.80
9.489,63.00,64.00,65.00,66.00,62.00,21.60
9.527,63.00,64.00,65.00,66.00,62.00,21.60
9.566,64.00,65.00,66.00,67.00,63.00,23.40
9.608,64.00,65.00,66.00,67.00,63.00,23.40
9.646,64.00,65.00,66.00,67.00,63.00,23.40
9.688,65.00,66.00,67.00,68.00,64.00,25.20
9.728,65.00,66.00,67.00,68.00,64.00,25.20
9.767,66.00,67.00,68.00,69.00,65.00,27.00
9.807,66.00,67.00,68.00,69.00,65.00,27.00
9.848,67.00,68.00,69.00,70.00,66.00,28.80
9.887,67.00,68.00,69.00,70.00,66.00,28.80
9.924,68.00,69.00,70.00,71.00,67.00,30.60
9.965,68.00,69.00,70.00,71.00,67.00,30.60
10.005,68.00,69.00,70.00,71.00,67.00,30.60
10.048,69.00,70.00,71.00,72.00,68.00,32.40
10.089,69.00,70.00,71.00,72.00,68.00,32.40
10.126,70.00,71.00,72.00,73.00,69.00,34.20
10.164,70.00,71.00,72.00,73.00,69.00,34.20
10.206,71.00,72.00,73.00,74.00,70.00,36.00
10.247,71.00,72.00,73.00,74.00,70.00,36.00
10.286,71.00,72.00,73.00,74.00,70.00,36.00
10.329,72.00,73.00,74.00,75.00,71.00,37.80
10.367,72.00,73.00,74.00,75.00,71.00,37.80
10.407,73.00,74.00,75.00,76.00,72.00,39.60
10.448,73.00,74.00,75.00,76.00,72.00,39.60
10.487,74.00,75.00,76.00,77.00,73.00,41.40
10.521,74.00,75.00,76.00,77.00,73.00,41.40
10.567,75.00,76.00,77.00,78.00,74.00,43.20
10.607,75.00,76.00,77.00,78.00,74.00,43.20
10.644,75.00,76.00,77.00,78.00,74.00,43.20
10.688,76.00,77.00,78.00,79.00,75.00,45.00
10.727,76.00,77.00,78.00,79.00,75.00,45.00
10.764,77.00,78.00,79.00,80.00,76.00,46.80
10.805,77.00,78.00,79.00,80.00,76.00,46.80
10.847,78.00,79.00,80.00,81.00,77.00,48.60
10.887,78.00,79.00,80.00,81.00,77.00,48.60
10.929,79.00,80.00,81.00,82.00,78.00,50.40
10.966,79.00,80.00,81.00,82.00,78.00,50.40
11.005,79.00,80.00,81.00,82.00,78.00,50.40
11.049,80.00,81.00,82.00,83.00,79.00,52.20
11.084,80.00,81.00,82.00,83.00,79.00,52.20
11.124,81.00,82.00,83.00,84.00,80.00,54.00
11.169,81.00,82.00,83.00,84.00,80.00,54.00
11.206,82.00,83.00,84.00,85.00,81.00,55.80
11.244,82.00,83.00,84.00,85.00,81.00,55.80
11.289,82.00,83.00,84.00,85.00,81.00,55.80
11.327,83.00,84.00,85.00,86.00,82.00,57.60
11.367,83.00,84.00,85.00,86.00,82.00,57.60
11.41,84.00,85.00,86.00,87.00,83.00,59.40
11.447,84.00,85.00,86.00,87.00,83.00,59.40
11.484,85.00,86.00,87.00,88.00,84.00,61.20
11.525,85.00,86.00,87.00,88.00,84.00,61.20
11.567,85.00,86.00,87.00,88.00,84.00,61.20
11.608,86.00,87.00,88.00,89.00,85.00,63.00
11.645,86.00,87.00,88.00,89.00,85.00,63.00
11.687,87.00,88.00,89.00,90.00,86.00,64.80
11.724,87.00,88.00,89.00,90.00,86.00,64.80
11.769,88.00,89.00,90.00,91.00,87.00,66.60
11.807,88.00,89.00,90.00,91.00,87.00,66.60
11.843,89.00,90.00,91.00,92.00,88.00,68.40
11.889,89.00,90.00,91.00,92.00,88.00,68.40
11.927,89.00,90.00,91.00,92.00,88.00,68.40
11.967,90.00,91.00,92.00,93.00,89.00,70.20
12.007,90.00,91.00,92.00,93.00,89.00,70.20
12.045,91.00,92.00,93.00,94.00,90.00,72.00
12.084,91.00,92.00,93.00,94.00,90.00,72.00
12.128,92.00,93.00,94.00,95.00,91.00,73.80
12.161,92.00,93.00,94.00,95.00,91.00,73.80
12.204,92.00,93.00,94.00,95.00,91.00,73.80
12.247,93.00,94.00,95.00,96.00,92.00,75.60
12.288,93.00,94.00,95.00,96.00,92.00,75.60
12.326,94.00,95.00,96.00,97.00,93.00,77.40
12.369,94.00,95.00,96.00,97.00,93.00,77.40
12.407,95.00,96.00,97.00,98.00,94.00,79.20
12.447,95.00,96.00,97.00,98.00,94.00,79.20
12.488,96.00,97.00,98.00,99.00,95.00,81.00
12.527,96.00,97.00,98.00,99.00,95.00,81.00
12.564,96.00,97.00,98.00,99.00,95.00,81.00
12.609,97.00,98.00,99.00,100.00,96.00,82.80
12.641,97.00,98.00,99.00,100.00,96.00,82.80
12.684,98.00,99.00,100.00,101.00,97.00,84.60
12.728,98.00,99.00,100.00,101.00,97.00,84.60
12.765,99.00,100.00,101.00,102.00,98.00,86.40
12.802,99.00,100.00,101.00,102.00,98.00,86.40
12.848,99.00,100.00,101.00,102.00,98.00,86.40
12.888,100.00,101.00,102.00,103.00,99.00,88.20
12.926,100.00,101.00,102.00,103.00,99.00,88.20
12.965,101.00,102.00,103.00,104.00,100.00,90.00
13.007,101.00,102.00,103.00,104.00,100.00,90.00
13.044,1.00,2.00,3.00,4.00,0.00,-90.00
13.088,1.00,2.00,3.00,4.00,0.00,-90.00
13.127,2.00,3.00,4.00,5.00,1.00,-88.20
13.169,2.00,3.00,4.00,5.00,1.00,-88.20
13.208,2.00,3.00,4.00,5.00,1.00,-88.20
13.246,3.00,4.00,5.00,6.00,2.00,-86.40
13.284,3.00,4.00,5.00,6.00,2.00,-86.40
13.323,4.00,5.00,6.00,7.00,3.00,-84.60
13.367,4.00,5.00,6.00,7.00,3.00,-84.60
13.409,5.00,6.00,7.00,8.00,4.00,-82.80
13.449,5.00,6.00,7.00,8.00,4.00,-82.80
13.487,5.00,6.00,7.00,8.00,4.00,-82.80
13.526,6.00,7.00,8.00,9.00,5.00,-81.00
13.567,6.00,7.00,8.00,9.00,5.00,-81.00
13.608,7.00,8.00,9.00,10.00,6.00,-79.20
13.677,8.00,9.00,10.00,11.00,7.00,-77.40
13.734,8.00,9.00,10.00,11.00,7.00,-77.40
13.784,9.00,10.00,11.00,12.00,8.00,-75.60
13.833,9.00,10.00,11.00,12.00,8.00,-75.60
13.881,10.00,11.00,12.00,13.00,9.00,-73.80
13.922,10.00,11.00,12.00,13.00,9.00,-73.80
13.962,11.00,12.00,13.00,14.00,10.00,-72.00
14.003,11.00,12.00,13.00,14.00,10.00,-72.00
14.043,12.00,13.00,14.00,15.00,11.00,-70.20
14.082,12.00,13.00,14.00,15.00,11.00,-70.20
14.122,13.00,14.00,15.00,16.00,12.00,-68.40
14.163,13.00,14.00,15.00,16.00,12.00,-68.40
14.202,13.00,14.00,15.00,16.00,12.00,-68.40
14.242,14.00,15.00,16.00,17.00,13.00,-66.60
14.282,14.00,15.00,16.00,17.00,13.00,-66.60
14.322,15.00,16.00,17.00,18.00,14.00,-64.80
14.362,15.00,16.00,17.00,18.00,14.00,-64.80
14.402,16.00,17.00,18.00,19.00,15.00,-63.00
14.443,16.00,17.00,18.00,19.00,15.00,-63.00
14.482,16.00,17.00,18.00,19.00,15.00,-63.00
14.523,17.00,18.00,19.00,20.00,16.00,-61.20
14.562,17.00,18.00,19.00,20.00,16.00,-61.20
14.602,18.00,19.00,20.00,21.00,17.00,-59.40
14.649,18.00,19.00,20.00,21.00,17.00,-59.40
14.684,19.00,20.00,21.00,22.00,18.00,-57.60
14.723,19.00,20.00,21.00,22.00,18.00,-57.60
14.763,20.00,21.00,22.00,23.00,19.00,-55.80
14.803,20.00,21.00,22.00,23.00,19.00,-55.80
14.843,20.00,21.00,22.00,23.00,19.00,-55.80
14.883,21.00,22.00,23.00,24.00,20.00,-54.00
14.923,21.00,22.00,23.00,24.00,20.00,-54.00
14.965,22.00,23.00,24.00,25.00,21.00,-52.20
15.005,22.00,23.00,24.00,25.00,21.00,-52.20
15.043,23.00,24.00,25.00,26.00,22.00,-50.40
15.083,23.00,24.00,25.00,26.00,22.00,-50.40
15.124,23.00,24.00,25.00,26.00,22.00,-50.40
15.163,24.00,25.00,26.00,27.00,23.00,-48.60
15.204,24.00,25.00,26.00,27.00,23.00,-48.60
15.243,25.00,26.00,27.00,28.00,24.00,-46.80
15.283,25.00,26.00,27.00,28.00,24.00,-46.80
15.323,26.00,27.00,28.00,29.00,25.00,-45.00
15.363,26.00,27.00,28.00,29.00,25.00,-45.00
15.403,27.00,28.00,29.00,30.00,26.00,-43.20
15.444,27.00,28.00,29.00,30.00,26.00,-43.20
15.482,27.00,28.00,29.00,30.00,26.00,-43.20
15.523,28.00,29.00,30.00,31.00,27.00,-41.40
15.563,28.00,29.00,30.00,31.00,27.00,-41.40
15.603,29.00,30.00,31.00,32.00,28.00,-39.60
15.656,29.00,30.00,31.00,32.00,28.00,-39.60
15.707,30.00,31.00,32.00,33.00,29.00,-37.80
15.745,30.00,31.00,32.00,33.00,29.00,-37.80
15.786,31.00,32.00,33.00,34.00,30.00,-36.00
15.825,31.00,32.00,33.00,34.00,30.00,-36.00
15.866,32.00,33.00,34.00,35.00,31.00,-34.20
15.906,32.00,33.00,34.00,35.00,31.00,-34.20
15.946,32.00,33.00,34.00,35.00,31.00,-34.20
15.985,33.00,34.00,35.00,36.00,32.00,-32.40
16.025,33.00,34.00,35.00,36.00,32.00,-32.40
16.065,34.00,35.00,36.00,37.00,33.00,-30.60
0.023,34.00,35.00,36.00,37.00,33.00,-30.60
0.063,35.00,36.00,37.00,38.00,34.00,-28.80
0.103,35.00,36.00,37.00,38.00,34.00,-28.80
0.144,36.00,37.00,38.00,39.00,35.00,-27.00
0.184,36.00,37.00,38.00,39.00,35.00,-27.00
0.223,36.00,37.00,38.00,39.00,35.00,-27.00
0.263,37.00,38.00,39.00,40.00,36.00,-25.20
0.304,37.00,38.00,39.00,40.00,36.00,-25.20
0.344,38.00,39.00,40.00,41.00,37.00,-23.40
0.385,38.00,39.00,40.00,41.00,37.00,-23.40
0.423,38.00,39.00,40.00,41.00,37.00,-23.40
0.463,39.00,40.00,41.00,42.00,38.00,-21.60
0.503,39.00,40.00,41.00,42.00,38.00,-21.60
0.544,40.00,41.00,42.00,43.00,39.00,-19.80
0.584,40.00,41.00,42.00,43.00,39.00,-19.80
0.624,41.00,42.00,43.00,44.00,40.00,-18.00
0.664,41.00,42.00,43.00,44.00,40.00,-18.00
0.703,41.00,42.00,43.00,44.00,40.00,-18.00
0.744,42.00,43.00,44.00,45.00,41.00,-16.20
0.783,42.00,43.00,44.00,45.00,41.00,-16.20
0.823,43.00,44.00,45.00,46.00,42.00,-14.40
0.866,43.00,44.00,45.00,46.00,42.00,-14.40
0.903,44.00,45.00,46.00,47.00,43.00,-12.60
0.944,44.00,45.00,46.00,47.00,43.00,-12.60
0.983,45.00,46.00,47.00,48.00,44.00,-10.80
1.017,45.00,46.00,47.00,48.00,44.00,-10.80
1.06,45.00,46.00,47.00,48.00,44.00,-10.80
1.102,46.00,47.00,48.00,49.00,45.00,-9.00
1.14,46.00,47.00,48.00,49.00,45.00,-9.00
1.183,47.00,48.00,49.00,50.00,46.00,-7.20
1.219,47.00,48.00,49.00,50.00,46.00,-7.20
1.257,47.00,48.00,49.00,50.00,46.00,-7.20
1.302,48.00,49.00,50.00,51.00,47.00,-5.40
1.341,48.00,49.00,50.00,51.00,47.00,-5.40
1.382,49.00,50.00,51.00,52.00,48.00,-3.60
1.423,49.00,50.00,51.00,52.00,48.00,-3.60
1.461,50.00,51.00,52.00,53.00,49.00,-1.80
1.498,50.00,51.00,52.00,53.00,49.00,-1.80
0.04,50.00,51.00,52.00,53.00,49.00,-1.80
0.079,51.00,52.00,53.00,54.00,50.00,0.00
0.116,51.00,52.00,53.00,54.00,50.00,0.00
0.161,52.00,53.00,54.00,55.00,51.00,1.80
0.199,52.00,53.00,54.00,55.00,51.00,1.80
0.236,53.00,54.00,55.00,56.00,52.00,3.60
0.277,53.00,54.00,55.00,56.00,52.00,3.60
0.319,53.00,54.00,55.00,56.00,52.00,3.60
0.356,54.00,55.00,56.00,57.00,53.00,5.40
0.401,54.00,55.00,56.00,57.00,53.00,5.40
0.439,55.00,56.00,57.00,58.00,54.00,7.20
0.476,55.00,56.00,57.00,58.00,54.00,7.20
0.52,56.00,57.00,58.00,59.00,55.00,9.00
0.559,56.00,57.00,58.00,59.00,55.00,9.00
0.596,56.00,57.00,58.00,59.00,55.00,9.00
0.641,57.00,58.00,59.00,60.00,56.00,10.80
0.679,57.00,58.00,59.00,60.00,56.00,10.80
0.716,58.00,59.00,60.00,61.00,57.00,12.60
0.761,58.00,59.00,60.00,61.00,57.00,12.60
0.799,59.00,60.00,61.00,62.00,58.00,14.40
0.841,59.00,60.00,61.00,62.00,58.00,14.40
0.881,59.00,60.00,61.00,62.00,58.00,14.40
0.919,60.00,61.00,62.00,63.00,59.00,16.20
0.956,60.00,61.00,62.00,63.00,59.00,16.20
1.001,61.00,62.00,63.00,64.00,60.00,18.00
1.039,61.00,62.00,63.00,64.00,60.00,18.00
1.077,61.00,62.00,63.00,64.00,60.00,18.00
1.12,62.00,63.00,64.00,65.00,61.00,19.80
1.159,62.00,63.00,64.00,65.00,61.00,19.80
1.194,63.00,64.00,65.00,66.00,62.00,21.60
1.241,63.00,64.00,65.00,66.00,62.00,21.60
1.279,64.00,65.00,66.00,67.00,63.00,23.40
1.313,64.00,65.00,66.00,67.00,63.00,23.40
1.353,65.00,66.00,67.00,68.00,64.00,25.20
1.4,65.00,66.00,67.00,68.00,64.00,25.20
1.436,65.00,66.00,67.00,68.00,64.00,25.20
1.48,66.00,67.00,68.00,69.00,65.00,27.00
1.519,66.00,67.00,68.00,69.00,65.00,27.00
1.557,67.00,68.00,69.00,70.00,66.00,28.80
1.601,67.00,68.00,69.00,70.00,66.00,28.80
1.639,68.00,69.00,70.00,71.00,67.00,30.60
1.676,68.00,69.00,70.00,71.00,67.00,30.60
1.721,68.00,69.00,70.00,71.00,67.00,30.60
1.759,69.00,70.00,71.00,72.00,68.00,32.40
0.028,69.00,70.00,71.00,72.00,68.00,32.40
0.073,70.00,71.00,72.00,73.00,69.00,34.20
0.113,70.00,71.00,72.00,73.00,69.00,34.20
0.152,71.00,72.00,73.00,74.00,70.00,36.00
0.187,71.00,72.00,73.00,74.00,70.00,36.00
0.233,71.00,72.00,73.00,74.00,70.00,36.00
0.27,72.00,73.00,74.00,75.00,71.00,37.80
0.31,72.00,73.00,74.00,75.00,71.00,37.80
0.353,73.00,74.00,75.00,76.00,72.00,39.60
