time,flex0,flex1,flex2,flex3,flex4,gyro
27.001,55.00,56.00,57.00,58.00,54.00,7.20
27.044,55.00,56.00,57.00,58.00,54.00,7.20
27.083,55.00,56.00,57.00,58.00,54.00,7.20
27.12,56.00,57.00,58.00,59.00,55.00,9.00
27.164,56.00,57.00,58.00,59.00,55.00,9.00
27.205,57.00,58.00,59.00,60.00,56.00,10.80
27.242,57.00,58.00,59.00,60.00,56.00,10.80
27.284,58.00,59.00,60.00,61.00,57.00,12.60
27.321,58.00,59.00,60.00,61.00,57.00,12.60
27.359,59.00,60.00,61.00,62.00,58.00,14.40
27.404,59.00,60.00,61.00,62.00,58.00,14.40
27.444,59.00,60.00,61.00,62.00,58.00,14.40
27.487,60.00,61.00,62.00,63.00,59.00,16.20
27.523,60.00,61.00,62.00,63.00,59.00,16.20
27.559,61.00,62.00,63.00,64.00,60.00,18.00
27.608,61.00,62.00,63.00,64.00,60.00,18.00
27.642,62.00,63.00,64.00,65.00,61.00,19.80
27.687,62.00,63.00,64.00,65.00,61.00,19.80
27.725,62.00,63.00,64.00,65.00,61.00,19.80
27.764,63.00,64.00,65.00,66.00,62.00,21.60
27.806,63.00,64.00,65.00,66.00,62.00,21.60
27.84,64.00,65.00,66.00,67.00,63.00,23.40
27.884,64.00,65.00,66.00,67.00,63.00,23.40
27.931,65.00,66.00,67.00,68.00,64.00,25.20
27.962,65.00,66.00,67.00,68.00,64.00,25.20
28.005,66.00,67.00,68.00,69.00,65.00,27.00
28.043,66.00,67.00,68.00,69.00,65.00,27.00
28.082,66.00,67.00,68.00,69.00,65.00,27.00
28.125,67.00,68.00,69.00,70.00,66.00,28.80
28.165,67.00,68.00,69.00,70.00,66.00,28.80
28.205,68.00,69.00,70.00,71.00,67.00,30.60
28.243,68.00,69.00,70.00,71.00,67.00,30.60
28.282,69.00,70.00,71.00,72.00,68.00,32.40
28.328,69.00,70.00,71.00,72.00,68.00,32.40
28.373,70.00,71.00,72.00,73.00,69.00,34.20
28.419,70.00,71.00,72.00,73.00,69.00,34.20
28.46,71.00,72.00,73.00,74.00,70.00,36.00
28.502,71.00,72.00,73.00,74.00,70.00,36.00
28.541,72.00,73.00,74.00,75.00,71.00,37.80
28.585,72.00,73.00,74.00,75.00,71.00,37.80
28.63,72.00,73.00,74.00,75.00,71.00,37.80
28.669,73.00,74.00,75.00,76.00,72.00,39.60
28.708,73.00,74.00,75.00,76.00,72.00,39.60
28.752,74.00,75.00,76.00,77.00,73.00,41.40
28.789,74.00,75.00,76.00,77.00,73.00,41.40
28.828,75.00,76.00,77.00,78.00,74.00,43.20
28.871,75.00,76.00,77.00,78.00,74.00,43.20
28.91,76.00,77.00,78.00,79.00,75.00,45.00
28.957,76.00,77.00,78.00,79.00,75.00,45.00
28.994,77.00,78.00,79.00,80.00,76.00,46.80
29.034,77.00,78.00,79.00,80.00,76.00,46.80
29.073,77.00,78.00,79.00,80.00,76.00,46.80
29.132,78.00,79.00,80.00,81.00,77.00,48.60
29.185,79.00,80.00,81.00,82.00,78.00,50.40
29.238,79.00,80.00,81.00,82.00,78.00,50.40
29.295,80.00,81.00,82.00,83.00,79.00,52.20
29.348,80.00,81.00,82.00,83.00,79.00,52.20
29.396,81.00,82.00,83.00,84.00,80.00,54.00
29.448,81.00,82.00,83.00,84.00,80.00,54.00
29.506,82.00,83.00,84.00,85.00,81.00,55.80
29.563,83.00,84.00,85.00,86.00,82.00,57.60
29.639,83.00,84.00,85.00,86.00,82.00,57.60
29.699,84.00,85.00,86.00,87.00,83.00,59.40
29.741,85.00,86.00,87.00,88.00,84.00,61.20
29.779,85.00,86.00,87.00,88.00,84.00,61.20
29.819,85.00,86.00,87.00,88.00,84.00,61.20
29.859,86.00,87.00,88.00,89.00,85.00,63.00
29.901,86.00,87.00,88.00,89.00,85.00,63.00
29.946,87.00,88.00,89.00,90.00,86.00,64.80
29.994,87.00,88.00,89.00,90.00,86.00,64.80
30.037,88.00,89.00,90.00,91.00,87.00,66.60
30.067,88.00,89.00,90.00,91.00,87.00,66.60
30.11,89.00,90.00,91.00,92.00,88.00,68.40
30.148,89.00,90.00,91.00,92.00,88.00,68.40
30.188,89.00,90.00,91.00,92.00,88.00,68.40
30.233,90.00,91.00,92.00,93.00,89.00,70.20
30.272,90.00,91.00,92.00,93.00,89.00,70.20
30.308,91.00,92.00,93.00,94.00,90.00,72.00
30.349,91.00,92.00,93.00,94.00,90.00,72.00
30.39,92.00,93.00,94.00,95.00,91.00,73.80
30.429,92.00,93.00,94.00,95.00,91.00,73.80
30.467,92.00,93.00,94.00,95.00,91.00,73.80
30.512,93.00,94.00,95.00,96.00,92.00,75.60
30.548,93.00,94.00,95.00,96.00,92.00,75.60
30.585,94.00,95.00,96.00,97.00,93.00,77.40
30.632,94.00,95.00,96.00,97.00,93.00,77.40
30.666,95.00,96.00,97.00,98.00,94.00,79.20
30.71,95.00,96.00,97.00,98.00,94.00,79.20
30.751,96.00,97.00,98.00,99.00,95.00,81.00
30.79,96.00,97.00,98.00,99.00,95.00,81.00
30.834,96.00,97.00,98.00,99.00,95.00,81.00
30.867,97.00,98.00,99.00,100.00,96.00,82.80
30.908,97.00,98.00,99.00,100.00,96.00,82.80
30.952,98.00,99.00,100.00,101.00,97.00,84.60
30.993,98.00,99.00,100.00,101.00,97.00,84.60
31.028,99.00,100.00,101.00,102.00,98.00,86.40
31.07,99.00,100.00,101.00,102.00,98.00,86.40
31.109,99.00,100.00,101.00,102.00,98.00,86.40
31.148,100.00,101.00,102.00,103.00,99.00,88.20
31.186,100.00,101.00,102.00,103.00,99.00,88.20
31.232,101.00,102.00,103.00,104.00,100.00,90.00
31.268,101.00,102.00,103.00,104.00,100.00,90.00
31.306,1.00,2.00,3.00,4.00,0.00,-90.00
31.348,1.00,2.00,3.00,4.00,0.00,-90.00
31.39,2.00,3.00,4.00,5.00,1.00,-88.20
31.433,2.00,3.00,4.00,5.00,1.00,-88.20
31.467,2.00,3.00,4.00,5.00,1.00,-88.20
31.509,3.00,4.00,5.00,6.00,2.00,-86.40
31.553,3.00,4.00,5.00,6.00,2.00,-86.40
31.587,4.00,5.00,6.00,7.00,3.00,-84.60
31.629,4.00,5.00,6.00,7.00,3.00,-84.60
31.673,5.00,6.00,7.00,8.00,4.00,-82.80
31.711,5.00,6.00,7.00,8.00,4.00,-82.80
31.75,5.00,6.00,7.00,8.00,4.00,-82.80
31.788,6.00,7.00,8.00,9.00,5.00,-81.00
31.832,6.00,7.00,8.00,9.00,5.00,-81.00
31.868,7.00,8.00,9.00,10.00,6.00,-79.20
31.907,7.00,8.00,9.00,10.00,6.00,-79.20
31.95,8.00,9.00,10.00,11.00,7.00,-77.40
31.987,8.00,9.00,10.00,11.00,7.00,-77.40
32.029,8.00,9.00,10.00,11.00,7.00,-77.40
32.071,9.00,10.00,11.00,12.00,8.00,-75.60
32.105,9.00,10.00,11.00,12.00,8.00,-75.60
32.153,10.00,11.00,12.00,13.00,9.00,-73.80
32.186,10.00,11.00,12.00,13.00,9.00,-73.80
32.231,11.00,12.00,13.00,14.00,10.00,-72.00
32.268,11.00,12.00,13.00,14.00,10.00,-72.00
32.311,12.00,13.00,14.00,15.00,11.00,-70.20
32.35,12.00,13.00,14.00,15.00,11.00,-70.20
32.387,12.00,13.00,14.00,15.00,11.00,-70.20
32.432,13.00,14.00,15.00,16.00,12.00,-68.40
32.468,13.00,14.00,15.00,16.00,12.00,-68.40
32.513,14.00,15.00,16.00,17.00,13.00,-66.60
32.552,14.00,15.00,16.00,17.00,13.00,-66.60
32.588,15.00,16.00,17.00,18.00,14.00,-64.80
32.63,15.00,16.00,17.00,18.00,14.00,-64.80
32.669,16.00,17.00,18.00,19.00,15.00,-63.00
32.708,16.00,17.00,18.00,19.00,15.00,-63.00
32.753,16.00,17.00,18.00,19.00,15.00,-63.00
32.791,17.00,18.00,19.00,20.00,16.00,-61.20
32.828,17.00,18.00,19.00,20.00,16.00,-61.20
32.865,18.00,19.00,20.00,21.00,17.00,-59.40
32.905,18.00,19.00,20.00,21.00,17.00,-59.40
32.946,19.00,20.00,21.00,22.00,18.00,-57.60
32.994,19.00,20.00,21.00,22.00,18.00,-57.60
33.026,20.00,21.00,22.00,23.00,19.00,-55.80
33.069,20.00,21.00,22.00,23.00,19.00,-55.80
33.107,20.00,21.00,22.00,23.00,19.00,-55.80
33.152,21.00,22.00,23.00,24.00,20.00,-54.00
33.188,21.00,22.00,23.00,24.00,20.00,-54.00
33.23,22.00,23.00,24.00,25.00,21.00,-52.20
33.271,22.00,23.00,24.00,25.00,21.00,-52.20
33.308,23.00,24.00,25.00,26.00,22.00,-50.40
33.348,23.00,24.00,25.00,26.00,22.00,-50.40
33.389,23.00,24.00,25.00,26.00,22.00,-50.40
33.428,24.00,25.00,26.00,27.00,23.00,-48.60
33.473,24.00,25.00,26.00,27.00,23.00,-48.60
33.507,25.00,26.00,27.00,28.00,24.00,-46.80
33.548,25.00,26.00,27.00,28.00,24.00,-46.80
33.588,26.00,27.00,28.00,29.00,25.00,-45.00
33.631,26.00,27.00,28.00,29.00,25.00,-45.00
33.671,26.00,27.00,28.00,29.00,25.00,-45.00
33.711,27.00,28.00,29.00,30.00,26.00,-43.20
33.75,27.00,28.00,29.00,30.00,26.00,-43.20
33.788,28.00,29.00,30.00,31.00,27.00,-41.40
33.835,28.00,29.00,30.00,31.00,27.00,-41.40
33.869,29.00,30.00,31.00,32.00,28.00,-39.60
33.907,29.00,30.00,31.00,32.00,28.00,-39.60
33.946,30.00,31.00,32.00,33.00,29.00,-37.80
33.989,30.00,31.00,32.00,33.00,29.00,-37.80
34.028,30.00,31.00,32.00,33.00,29.00,-37.80
34.069,31.00,32.00,33.00,34.00,30.00,-36.00
34.112,31.00,32.00,33.00,34.00,30.00,-36.00
34.148,32.00,33.00,34.00,35.00,31.00,-34.20
34.193,32.00,33.00,34.00,35.00,31.00,-34.20
34.226,33.00,34.00,35.00,36.00,32.00,-32.40
34.27,33.00,34.00,35.00,36.00,32.00,-32.40
34.31,34.00,35.00,36.00,37.00,33.00,-30.60
34.351,34.00,35.00,36.00,37.00,33.00,-30.60
34.391,34.00,35.00,36.00,37.00,33.00,-30.60
34.43,35.00,36.00,37.00,38.00,34.00,-28.80
34.472,35.00,36.00,37.00,38.00,34.00,-28.80
34.508,36.00,37.00,38.00,39.00,35.00,-27.00
34.552,36.00,37.00,38.00,39.00,35.00,-27.00
34.59,37.00,38.00,39.00,40.00,36.00,-25.20
34.626,37.00,38.00,39.00,40.00,36.00,-25.20
34.669,37.00,38.00,39.00,40.00,36.00,-25.20
34.711,38.00,39.00,40.00,41.00,37.00,-23.40
34.746,38.00,39.00,40.00,41.00,37.00,-23.40
34.792,39.00,40.00,41.00,42.00,38.00,-21.60
34.832,39.00,40.00,41.00,42.00,38.00,-21.60
34.868,40.00,41.00,42.00,43.00,39.00,-19.80
34.91,40.00,41.00,42.00,43.00,39.00,-19.80
34.946,40.00,41.00,42.00,43.00,39.00,-19.80
34.99,41.00,42.00,43.00,44.00,40.00,-18.00
35.029,41.00,42.00,43.00,44.00,40.00,-18.00
35.07,42.00,43.00,44.00,45.00,41.00,-16.20
35.109,42.00,43.00,44.00,45.00,41.00,-16.20
35.151,43.00,44.00,45.00,46.00,42.00,-14.40
35.192,43.00,44.00,45.00,46.00,42.00,-14.40
35.228,44.00,45.00,46.00,47.00,43.00,-12.60
35.273,44.00,45.00,46.00,47.00,43.00,-12.60
35.312,44.00,45.00,46.00,47.00,43.00,-12.60
35.345,45.00,46.00,47.00,48.00,44.00,-10.80
35.392,45.00,46.00,47.00,48.00,44.00,-10.80
35.431,46.00,47.00,48.00,49.00,45.00,-9.00
35.469,46.00,47.00,48.00,49.00,45.00,-9.00
35.512,47.00,48.00,49.00,50.00,46.00,-7.20
35.551,47.00,48.00,49.00,50.00,46.00,-7.20
35.589,47.00,48.00,49.00,50.00,46.00,-7.20
35.632,48.00,49.00,50.00,51.00,47.00,-5.40
35.666,48.00,49.00,50.00,51.00,47.00,-5.40
35.709,49.00,50.00,51.00,52.00,48.00,-3.60
35.751,49.00,50.00,51.00,52.00,48.00,-3.60
35.791,50.00,51.00,52.00,53.00,49.00,-1.80
35.829,50.00,51.00,52.00,53.00,49.00,-1.80
35.869,50.00,51.00,52.00,53.00,49.00,-1.80
