time,flex0,flex1,flex2,flex3,flex4,gyro
0.0,44.00,45.00,46.00,47.00,43.00,-12.60
0.0,44.00,45.00,46.00,47.00,43.00,-12.60
0.0,44.00,45.00,46.00,47.00,43.00,-12.60
0.0,45.00,46.00,47.00,48.00,44.00,-10.80
0.0,45.00,46.00,47.00,48.00,44.00,-10.80
0.0,46.00,47.00,48.00,49.00,45.00,-9.00
0.0,46.00,47.00,48.00,49.00,45.00,-9.00
0.0,47.00,48.00,49.00,50.00,46.00,-7.20
0.0,47.00,48.00,49.00,50.00,46.00,-7.20
0.0,48.00,49.00,50.00,51.00,47.00,-5.40
0.0,48.00,49.00,50.00,51.00,47.00,-5.40
0.0,48.00,49.00,50.00,51.00,47.00,-5.40
0.0,49.00,50.00,51.00,52.00,48.00,-3.60
0.0,49.00,50.00,51.00,52.00,48.00,-3.60
0.0,50.00,51.00,52.00,53.00,49.00,-1.80
0.0,50.00,51.00,52.00,53.00,49.00,-1.80
0.0,51.00,52.00,53.00,54.00,50.00,0.00
0.0,51.00,52.00,53.00,54.00,50.00,0.00
0.0,51.00,52.00,53.00,54.00,50.00,0.00
0.0,52.00,53.00,54.00,55.00,51.00,1.80
0.0,52.00,53.00,54.00,55.00,51.00,1.80
0.0,53.00,54.00,55.00,56.00,52.00,3.60
0.0,53.00,54.00,55.00,56.00,52.00,3.60
0.0,54.00,55.00,56.00,57.00,53.00,5.40
0.0,54.00,55.00,56.00,57.00,53.00,5.40
0.0,55.00,56.00,57.00,58.00,54.00,7.20
0.0,55.00,56.00,57.00,58.00,54.00,7.20
0.0,55.00,56.00,57.00,58.00,54.00,7.20
0.0,56.00,57.00,58.00,59.00,55.00,9.00
0.0,56.00,57.00,58.00,59.00,55.00,9.00
0.0,57.00,58.00,59.00,60.00,56.00,10.80
0.0,57.00,58.00,59.00,60.00,56.00,10.80
