time,flex0,flex1,flex2,flex3,flex4,gyro
3.0,53,100,47,100,14,-8.57
3.039,53,100,47,100,14,-8.57
3.079,53,100,47,100,13,-8.59
3.12,53,100,47,100,13,-8.59
3.16,53,100,47,100,13,-8.59
3.2,53,100,47,100,13,-8.57
3.239,53,100,47,100,13,-8.57
3.278,53,100,47,100,13,-8.57
3.32,53,100,47,100,13,-8.60
3.359,53,100,47,100,13,-8.60
3.401,53,100,47,100,13,-8.60
3.439,53,100,47,100,13,-8.60
3.48,53,100,47,100,13,-8.62
3.519,53,100,47,100,13,-8.62
3.559,53,100,47,100,13,-8.62
3.599,53,100,50,100,13,-8.60
3.638,53,100,50,100,13,-8.60
3.679,53,100,50,100,13,-8.60
3.719,53,100,50,100,13,-8.65
3.76,53,100,50,100,13,-8.65
3.8,53,100,50,100,13,-8.65
3.84,53,100,50,100,13,-8.60
3.879,53,100,50,100,13,-8.60
3.92,53,100,50,100,13,-8.60
3.96,53,100,50,100,13,-8.53
3.999,53,100,50,100,13,-8.53
4.04,53,100,50,100,13,-8.53
4.08,53,100,50,100,14,-8.56
4.119,53,100,50,100,14,-8.56
4.159,53,100,50,100,14,-8.56
4.2,53,100,51,100,13,-8.59
4.239,53,100,51,100,13,-8.59
4.279,53,100,51,100,13,-8.59
4.32,53,100,53,100,13,-8.63
4.359,53,100,53,100,13,-8.63
4.399,53,100,53,100,13,-8.63
4.44,53,100,49,100,13,-8.58
4.479,53,100,49,100,13,-8.58
4.52,53,100,49,100,13,-8.58
4.559,53,100,49,100,13,-8.58
4.599,53,100,49,100,14,-8.60
4.64,53,100,49,100,14,-8.60
4.679,53,100,49,100,14,-8.60
4.72,53,100,49,100,14,-8.60
4.759,53,100,49,100,14,-8.60
4.799,53,100,49,100,14,-8.60
4.84,53,100,48,100,13,-8.60
4.879,53,100,48,100,13,-8.60
4.92,53,100,48,100,13,-8.60
4.958,53,100,48,100,13,-8.59
4.999,53,100,48,100,13,-8.59
5.04,53,100,48,100,13,-8.59
5.078,53,100,48,100,13,-8.57
5.119,53,100,48,100,13,-8.57
5.159,53,100,48,100,13,-8.57
5.199,53,100,48,100,13,-8.60
5.239,53,100,48,100,13,-8.60
5.278,53,100,48,100,13,-8.60
5.32,53,100,48,100,14,-8.55
5.36,53,100,48,100,14,-8.55
5.399,53,100,48,100,14,-8.55
5.439,53,100,48,100,13,-8.55
5.48,53,100,48,100,13,-8.55
5.52,53,100,48,100,13,-8.55
5.562,53,100,48,100,13,-8.55
5.6,53,100,47,100,13,-8.60
5.64,53,100,47,100,13,-8.60
5.68,53,100,48,100,13,-8.60
5.719,53,100,48,100,13,-8.60
5.759,53,100,48,100,13,-8.60
5.799,53,100,48,100,13,-8.60
5.84,53,100,48,100,13,-8.53
5.879,53,100,48,100,13,-8.53
5.919,53,100,48,100,13,-8.53
5.959,53,100,48,100,13,-8.61
5.999,53,100,48,100,13,-8.61
6.04,53,100,48,100,13,-8.61
6.079,53,100,48,100,13,-8.60
6.119,53,100,48,100,13,-8.60
6.16,53,100,48,100,13,-8.60
6.199,53,100,48,100,13,-8.65
6.239,53,100,48,100,13,-8.65
6.279,53,100,48,100,13,-8.65
6.319,53,100,48,100,14,-8.57
6.359,53,100,48,100,14,-8.57
6.4,53,100,48,100,14,-8.57
6.439,53,100,48,100,13,-8.62
6.479,53,100,48,100,13,-8.62
6.519,53,100,48,100,13,-8.62
6.559,53,100,48,100,13,-8.60
6.601,53,100,48,100,13,-8.60
6.638,53,100,48,100,13,-8.60
6.679,53,100,48,100,13,-8.51
6.719,53,100,48,100,13,-8.51
6.76,53,100,48,100,13,-8.51
6.8,53,100,48,100,13,-8.64
6.84,53,100,48,100,13,-8.64
6.879,53,100,48,100,13,-8.64
6.92,53,100,47,100,13,-8.44
6.96,53,100,47,100,13,-8.44
7.0,53,100,47,100,13,-8.44
7.041,53,100,47,100,13,-8.44
7.08,53,100,48,100,14,-8.56
7.119,53,100,48,100,14,-8.56
7.159,53,100,48,100,13,-8.63
7.199,53,100,48,100,13,-8.63
7.239,53,100,48,100,13,-8.63
7.28,53,100,48,100,13,-8.63
7.319,53,100,48,100,13,-8.59
7.359,53,100,48,100,13,-8.59
7.399,53,100,48,100,13,-8.59
7.439,53,100,48,100,14,-8.57
7.48,53,100,48,100,14,-8.57
7.519,53,100,48,100,14,-8.57
7.56,53,100,48,100,13,-8.60
7.599,53,100,48,100,13,-8.60
7.64,53,100,48,100,13,-8.60
7.679,53,100,48,100,13,-8.56
7.719,53,100,48,100,13,-8.56
7.759,53,100,48,100,13,-8.56
7.799,53,100,48,100,13,-8.54
7.839,53,100,48,100,13,-8.54
7.879,53,100,48,100,13,-8.54
7.92,53,100,48,100,13,-8.54
7.959,53,100,48,100,13,-8.51
7.999,53,100,48,100,13,-8.51
8.04,53,100,48,100,13,-8.61
8.079,53,100,48,100,13,-8.61
8.119,53,100,48,100,13,-8.61
8.159,53,100,48,100,13,-8.61
8.199,53,100,48,100,13,-8.61
8.239,53,100,48,100,13,-8.61
8.28,53,100,48,100,13,-8.61
8.319,53,100,48,100,13,-8.60
8.36,53,100,48,100,13,-8.60
8.4,53,100,48,100,13,-8.60
8.44,53,100,48,100,13,-8.67
8.48,53,100,48,100,13,-8.67
8.519,53,100,48,100,13,-8.55
8.56,53,100,48,100,13,-8.55
8.6,53,100,48,100,13,-8.55
8.639,53,100,48,100,13,-8.55
8.682,53,100,48,100,14,-8.60
8.72,53,100,48,100,14,-8.60
8.76,53,100,48,100,14,-8.60
8.799,53,100,48,100,14,-8.56
8.839,53,100,48,100,14,-8.56
8.879,53,100,48,100,14,-8.56
8.92,53,100,49,100,13,-8.62
8.959,53,100,49,100,13,-8.62
9.0,53,100,49,100,13,-8.62
9.041,53,100,53,100,13,-8.56
9.08,53,100,53,100,13,-8.56
9.119,53,100,53,100,13,-8.56
9.159,53,100,53,100,13,-8.56
9.201,53,100,56,100,14,-8.65
9.239,53,100,56,100,14,-8.65
9.279,53,100,53,100,13,-8.66
9.32,53,100,53,100,13,-8.66
9.359,53,100,53,100,13,-8.66
9.399,53,100,53,100,14,-8.64
9.439,53,100,53,100,14,-8.64
9.48,53,100,53,100,14,-8.64
9.519,53,100,53,100,14,-8.64
9.559,53,100,54,100,13,-8.58
9.599,53,100,54,100,13,-8.58
9.639,53,100,54,100,13,-8.58
9.679,53,100,48,100,14,-8.50
9.721,53,100,48,100,14,-8.50
9.759,53,100,48,100,14,-8.50
9.8,53,100,48,100,13,-8.60
9.84,53,100,48,100,13,-8.60
9.88,53,100,48,100,13,-8.60
9.92,53,100,48,100,13,-8.72
9.96,53,100,48,100,13,-8.72
10.0,53,100,48,100,13,-8.72
10.04,53,100,48,100,13,-8.60
10.08,53,100,48,100,13,-8.60
10.121,53,100,48,100,13,-8.60
10.159,53,100,48,100,13,-8.71
10.2,53,100,48,100,13,-8.71
10.24,53,100,48,100,13,-8.71
10.28,53,100,48,100,13,-8.56
10.321,53,100,48,100,13,-8.56
10.36,53,100,48,100,13,-8.56
10.4,53,100,48,100,13,-8.56
10.439,53,100,48,100,13,-8.56
10.48,53,100,48,100,13,-8.56
10.519,53,100,48,100,13,-8.56
10.559,53,100,48,100,13,-8.58
10.6,53,100,48,100,13,-8.58
10.639,53,100,48,100,13,-8.61
10.681,53,100,48,100,13,-8.61
10.72,53,100,48,100,13,-8.61
10.761,53,100,48,100,13,-8.62
10.8,53,100,48,100,13,-8.62
10.84,53,100,48,100,13,-8.62
10.879,53,100,48,100,13,-8.63
10.919,53,100,48,100,13,-8.63
10.959,53,100,48,100,13,-8.63
10.999,53,100,48,100,13,-8.63
11.04,53,100,47,100,13,-8.64
11.079,53,100,47,100,13,-8.64
11.12,53,100,47,100,13,-8.64
11.159,53,100,47,100,14,-8.58
11.199,53,100,47,100,14,-8.58
11.239,53,100,47,100,14,-8.58
11.278,53,100,47,100,13,-8.68
11.321,53,100,47,100,13,-8.68
11.36,53,100,47,100,13,-8.68
11.4,53,100,48,100,13,-8.64
11.44,53,100,48,100,13,-8.64
11.48,53,100,48,100,13,-8.64
11.521,53,100,47,100,13,-8.63
11.56,53,100,47,100,13,-8.63
11.6,53,100,47,100,13,-8.63
11.64,53,100,47,100,13,-8.56
11.68,53,100,47,100,13,-8.56
11.721,53,100,47,100,13,-8.56
11.76,53,100,47,100,14,-8.63
11.801,53,100,47,100,14,-8.63
11.84,53,100,47,100,14,-8.63
11.879,53,100,47,100,14,-8.63
11.92,53,100,47,100,13,-8.49
11.96,53,100,47,100,13,-8.49
12.0,53,100,47,100,13,-8.49
12.041,53,100,47,100,13,-8.64
12.08,53,100,47,100,13,-8.64
12.12,53,100,47,100,13,-8.64
12.16,53,100,47,100,13,-8.74
12.2,53,100,47,100,13,-8.74
12.239,53,100,47,100,13,-8.74
12.279,53,100,47,100,13,-8.58
12.319,53,100,47,100,13,-8.58
12.359,53,100,47,100,13,-8.58
12.4,53,100,48,100,14,-8.64
12.439,53,100,48,100,14,-8.64
12.479,53,100,48,100,14,-8.64
12.519,53,100,48,100,13,-8.60
12.56,53,100,48,100,13,-8.60
12.599,53,100,48,100,13,-8.60
12.64,53,100,47,100,13,-8.64
12.679,53,100,47,100,13,-8.64
12.719,53,100,47,100,13,-8.64
12.759,53,100,48,100,13,-8.60
12.799,53,100,48,100,13,-8.60
12.842,53,100,48,100,13,-8.60
12.88,53,100,48,100,13,-8.60
12.92,53,100,47,100,14,-8.65
12.962,53,100,47,100,14,-8.65
13.0,53,100,48,100,13,-8.72
13.04,53,100,48,100,13,-8.72
13.08,53,100,48,100,13,-8.72
13.12,53,100,48,100,13,-8.72
13.16,53,100,47,100,13,-8.63
13.2,53,100,47,100,13,-8.63
13.24,53,100,47,100,13,-8.59
13.281,53,100,47,100,13,-8.59
13.319,53,100,47,100,13,-8.59
13.361,53,100,47,100,13,-8.59
13.47,53,100,48,100,13,-8.61
13.509,53,100,47,100,13,-8.66
13.549,53,100,47,100,13,-8.66
13.589,53,100,47,100,13,-8.66
13.63,53,100,47,100,13,-8.66
13.75,53,100,47,100,13,-8.65
13.79,53,100,47,100,13,-8.65
13.879,53,100,48,100,13,-8.52
13.918,53,100,48,100,13,-8.52
14.027,53,100,48,100,13,-8.64
14.067,53,100,48,100,13,-8.64
14.106,53,100,48,100,13,-8.64
14.147,53,100,48,100,13,-8.64
14.294,53,100,48,100,13,-8.65
14.333,53,100,48,100,13,-8.65
14.427,53,100,48,100,13,-8.70
14.563,53,100,48,100,13,-8.70
14.602,53,100,48,100,13,-8.71
14.642,53,100,48,100,13,-8.71
14.683,53,100,48,100,13,-8.71
14.722,53,100,48,100,13,-8.71
14.817,53,100,47,100,13,-8.66
14.856,53,100,47,100,13,-8.66
14.896,53,100,47,100,13,-8.66
14.939,53,100,47,100,13,-8.66
14.976,53,100,47,100,13,-8.66
15.083,53,100,47,100,13,-8.66
15.122,53,100,47,100,13,-8.66
15.245,53,100,47,100,13,-8.63
15.4,53,100,47,100,14,-8.58
15.521,53,100,47,100,13,-8.64
15.56,53,100,47,100,13,-8.64
15.634,53,100,47,100,13,-8.64
15.674,53,100,47,100,14,-8.59
15.783,53,100,47,100,14,-8.72
15.824,53,100,47,100,14,-8.72
15.863,53,100,47,100,14,-8.72
15.903,53,100,47,100,14,-8.72
15.943,53,100,47,100,14,-8.61
16.044,53,100,47,100,14,-8.61
16.083,53,100,47,100,13,-8.60
16.175,53,100,47,100,13,-8.60
16.215,53,100,47,100,13,-8.60
16.322,53,100,47,100,13,-8.60
16.362,53,100,47,100,14,-8.62
16.402,53,100,47,100,14,-8.62
16.441,53,100,47,100,14,-8.62
16.481,53,100,47,100,13,-8.59
16.521,53,100,47,100,13,-8.59
16.562,53,100,47,100,13,-8.59
16.602,53,100,47,100,13,-8.65
16.708,53,100,47,100,13,-8.59
16.747,53,100,47,100,13,-8.59
16.787,53,100,47,100,13,-8.59
16.828,53,100,47,100,13,-8.59
16.867,53,100,47,100,13,-8.57
16.972,53,100,47,100,13,-8.62
17.12,53,100,47,100,13,-8.69
17.159,53,100,47,100,13,-8.69
17.199,53,100,47,100,13,-8.69
17.24,53,100,47,100,13,-8.69
17.279,53,100,47,100,13,-8.67
17.32,53,100,47,100,13,-8.67
17.359,53,100,47,100,13,-8.67
17.4,53,100,47,100,14,-8.63
17.44,53,100,47,100,14,-8.63
17.48,53,100,47,100,14,-8.63
17.519,53,100,47,100,14,-8.63
17.633,53,100,47,100,14,-8.53
17.672,53,100,47,100,14,-8.53
17.829,53,100,47,100,13,-8.68
17.9,53,100,47,100,13,-8.52
17.941,53,100,47,100,13,-8.52
17.979,53,100,47,100,13,-8.52
18.021,53,100,47,100,13,-8.52
18.154,53,100,47,100,13,-8.57
18.193,53,100,47,100,13,-8.57
18.233,53,100,47,100,13,-8.57
18.274,53,100,47,100,13,-8.57
18.313,53,100,47,100,13,-8.51
18.429,53,100,47,100,13,-8.58
18.551,53,100,47,100,13,-8.58
18.591,53,100,47,100,13,-8.63
18.716,53,100,47,100,13,-8.64
18.839,53,100,47,100,13,-8.62
18.878,53,100,47,100,13,-8.62
18.919,53,100,47,100,13,-8.62
18.958,53,100,47,100,13,-8.62
18.999,53,100,47,100,13,-8.61
19.105,53,100,47,100,13,-8.61
19.144,53,100,47,100,13,-8.54
19.183,53,100,47,100,13,-8.54
19.223,53,100,47,100,13,-8.54
19.263,53,100,47,100,13,-8.62
19.302,53,100,47,100,13,-8.62
19.343,53,100,47,100,13,-8.62
19.383,53,100,47,100,13,-8.60
19.423,53,100,47,100,13,-8.60
19.464,53,100,47,100,13,-8.60
19.503,53,100,47,100,13,-8.69
19.543,53,100,47,100,13,-8.69
19.583,53,100,47,100,13,-8.69
19.623,53,100,47,100,13,-8.69
19.73,53,100,47,100,13,-8.66
19.77,53,100,47,100,13,-8.66
19.811,53,100,47,100,13,-8.66
19.849,53,100,47,100,13,-8.66
19.89,53,100,47,100,13,-8.57
20.007,53,100,47,100,13,-8.58
20.046,53,100,47,100,13,-8.58
20.087,53,100,47,100,13,-8.58
20.127,53,100,47,100,13,-8.58
20.167,53,100,47,100,13,-8.66
20.206,53,100,47,100,13,-8.66
20.247,53,100,47,100,13,-8.66
20.398,53,100,47,100,13,-8.56
20.437,53,100,47,100,13,-8.56
20.478,53,100,47,100,13,-8.56
20.517,53,100,47,100,13,-8.56
20.558,53,100,47,100,13,-8.60
20.597,53,100,47,100,13,-8.60
20.637,53,100,47,100,13,-8.60
20.677,53,100,47,100,13,-8.60
20.717,53,100,47,100,13,-8.58
20.757,53,100,47,100,13,-8.58
20.797,53,100,47,100,13,-8.53
20.837,53,100,47,100,13,-8.53
20.877,53,100,47,100,13,-8.53
20.917,53,100,47,100,13,-8.53
20.957,53,100,47,100,13,-8.41
20.997,53,100,47,100,13,-8.41
21.037,53,100,47,100,13,-8.53
21.077,53,100,47,100,13,-8.53
21.117,53,100,47,100,13,-8.53
21.157,53,100,47,100,13,-8.53
21.2,53,100,47,100,13,-8.57
21.236,53,100,47,100,13,-8.57
21.278,53,100,47,100,13,-8.57
21.317,53,100,47,100,13,-8.62
21.358,53,100,47,100,13,-8.62
21.396,53,100,47,100,13,-8.62
21.436,53,100,47,100,13,-8.66
21.476,53,100,47,100,13,-8.66
21.516,53,100,47,100,13,-8.66
21.556,53,100,47,100,13,-8.63
21.596,53,100,47,100,13,-8.63
21.636,53,100,47,100,13,-8.63
21.676,53,100,47,100,14,-8.67
21.716,53,100,47,100,14,-8.67
21.756,53,100,47,100,14,-8.67
21.796,53,100,47,100,14,-8.67
21.836,53,100,47,100,13,-8.58
21.877,53,100,47,100,13,-8.58
21.917,53,100,47,100,13,-8.58
21.957,53,100,47,100,13,-8.58
21.997,53,100,47,100,13,-8.58
22.037,53,100,47,100,13,-8.67
22.138,53,100,47,100,14,-8.61
22.177,53,100,47,100,14,-8.61
22.219,53,100,47,100,14,-8.61
22.257,53,100,47,100,14,-8.61
22.401,53,100,47,100,13,-8.62
22.441,53,100,47,100,13,-8.62
22.48,53,100,47,100,13,-8.62
22.521,53,100,47,100,13,-8.62
22.56,53,100,47,100,13,-8.62
22.669,53,100,47,100,13,-8.63
22.817,53,100,47,100,13,-8.55
22.857,53,100,47,100,13,-8.55
22.896,53,100,47,100,13,-8.55
22.937,53,100,47,100,13,-8.55
23.074,53,100,47,100,13,-8.56
23.228,53,100,47,100,14,-8.62
23.349,53,100,47,100,13,-8.65
23.481,53,100,47,100,14,-8.57
23.522,53,100,47,100,14,-8.57
23.561,53,100,47,100,14,-8.57
23.601,53,100,47,100,14,-8.57
23.642,53,100,47,100,14,-8.57
23.681,53,100,47,100,14,-8.58
23.72,53,100,47,100,14,-8.58
23.761,53,100,47,100,13,-8.58
23.8,53,100,47,100,13,-8.58
23.841,53,100,47,100,13,-8.58
23.881,53,100,47,100,13,-8.58
23.922,53,100,47,100,13,-8.54
23.961,53,100,47,100,13,-8.54
24.001,53,100,47,100,13,-8.60
24.041,53,100,47,100,13,-8.60
24.081,53,100,47,100,13,-8.60
24.122,53,100,47,100,13,-8.60
24.161,53,100,47,100,13,-8.69
24.201,53,100,47,100,13,-8.69
24.24,53,100,47,100,13,-8.69
24.283,53,100,47,100,13,-8.56
24.321,53,100,47,100,13,-8.56
24.36,53,100,47,100,13,-8.56
24.4,53,100,47,100,14,-8.54
24.441,53,100,47,100,14,-8.54
24.48,53,100,47,100,14,-8.54
24.52,53,100,47,100,13,-8.64
24.56,53,100,47,100,13,-8.64
24.601,53,100,47,100,13,-8.64
24.64,53,100,47,100,14,-8.65
24.68,53,100,47,100,14,-8.65
24.72,53,100,47,100,14,-8.65
24.76,53,100,47,100,13,-8.61
24.8,53,100,47,100,13,-8.61
24.841,53,100,47,100,13,-8.61
24.88,53,100,47,100,14,-8.58
24.921,53,100,47,100,14,-8.58
24.961,53,100,47,100,14,-8.58
25.001,53,100,47,100,14,-8.58
25.041,53,100,47,100,13,-8.73
25.081,53,100,47,100,13,-8.73
25.12,53,100,47,100,13,-8.73
25.161,53,100,47,100,14,-8.60
25.202,53,100,47,100,14,-8.60
25.24,53,100,47,100,14,-8.60
25.281,53,100,47,100,13,-8.65
25.32,53,100,47,100,13,-8.65
25.363,53,100,47,100,13,-8.65
25.401,53,100,47,100,13,-8.51
25.44,53,100,47,100,13,-8.51
25.48,53,100,47,100,13,-8.51
25.52,53,100,47,100,13,-8.59
25.56,53,100,47,100,13,-8.59
25.6,53,100,47,100,13,-8.59
25.64,53,100,47,100,13,-8.48
25.68,53,100,47,100,13,-8.48
25.72,53,100,47,100,13,-8.48
25.76,53,100,47,100,13,-8.46
25.801,53,100,47,100,13,-8.46
25.842,53,100,47,100,13,-8.46
25.881,53,100,47,100,13,-8.66
25.92,53,100,47,100,13,-8.66
25.961,53,100,47,100,13,-8.66
26.001,53,100,47,100,13,-8.66
26.04,53,100,47,100,13,-8.54
26.081,53,100,47,100,13,-8.54
26.121,53,100,47,100,13,-8.63
26.16,53,100,47,100,13,-8.63
26.2,53,100,47,100,13,-8.63
26.24,53,100,47,100,13,-8.63
26.281,53,100,47,100,13,-8.64
26.32,53,100,47,100,13,-8.64
26.36,53,100,47,100,13,-8.64
26.402,53,100,47,100,13,-8.58
26.441,53,100,47,100,13,-8.58
26.482,53,100,47,100,13,-8.58
26.52,53,100,47,100,13,-8.59
26.561,53,100,47,100,13,-8.59
26.601,53,100,47,100,13,-8.59
26.641,53,100,47,100,13,-8.58
26.681,53,100,47,100,13,-8.58
26.722,53,100,47,100,13,-8.58
26.761,53,100,47,100,13,-8.64
26.801,53,100,47,100,13,-8.64
26.841,53,100,47,100,13,-8.64
26.881,53,100,47,100,14,-8.66
26.921,53,100,47,100,14,-8.66
26.961,53,100,47,100,14,-8.66
27.001,53,100,47,100,13,-8.56
27.041,53,100,47,100,13,-8.56
27.082,53,100,47,100,13,-8.56
27.12,53,100,47,100,13,-8.71
27.16,53,100,47,100,13,-8.71
27.202,53,100,47,100,13,-8.71
27.241,53,100,47,100,13,-8.57
27.281,53,100,47,100,13,-8.57
27.321,53,100,47,100,13,-8.57
27.36,53,100,47,100,13,-8.57
27.4,53,100,47,100,13,-8.58
27.442,53,100,47,100,13,-8.58
27.482,53,100,47,100,13,-8.58
27.521,53,100,47,100,13,-8.68
27.56,53,100,47,100,13,-8.68
27.6,53,100,47,100,13,-8.68
27.64,53,100,47,100,13,-8.61
27.68,53,100,47,100,13,-8.61
27.72,53,100,47,100,13,-8.61
27.76,53,100,47,100,14,-8.63
27.8,53,100,47,100,14,-8.63
27.84,53,100,47,100,14,-8.63
27.88,53,100,47,100,13,-8.60
27.921,53,100,47,100,13,-8.60
27.961,53,100,47,100,13,-8.60
28.0,53,100,47,100,14,-8.53
28.041,53,100,47,100,14,-8.53
28.081,53,100,47,100,14,-8.53
28.121,53,100,47,100,13,-8.55
28.161,53,100,47,100,13,-8.55
28.2,53,100,47,100,13,-8.55
28.241,53,100,47,100,13,-8.65
28.282,53,100,47,100,13,-8.65
28.32,53,100,47,100,13,-8.65
28.361,53,100,47,100,13,-8.62
28.4,53,100,47,100,13,-8.62
28.44,53,100,47,100,13,-8.62
28.483,53,100,47,100,13,-8.55
28.521,53,100,47,100,13,-8.55
28.561,53,100,47,100,13,-8.55
28.601,53,100,47,100,13,-8.58
28.64,53,100,47,100,13,-8.58
28.68,53,100,47,100,13,-8.58
28.721,53,100,47,100,13,-8.68
28.76,53,100,47,100,13,-8.68
28.8,53,100,47,100,13,-8.68
28.84,53,100,47,100,13,-8.68
28.88,53,100,47,100,13,-8.59
28.92,53,100,47,100,13,-8.59
28.96,53,100,47,100,13,-8.59
29.0,53,100,47,100,13,-8.60
29.04,53,100,47,100,13,-8.60
29.08,53,100,47,100,13,-8.60
29.12,53,100,47,100,14,-8.57
29.16,53,100,47,100,14,-8.57
29.2,53,100,47,100,14,-8.57
29.323,53,100,47,100,13,-8.65
29.363,53,100,47,100,13,-8.65
29.402,53,100,47,100,13,-8.65
29.443,53,100,47,100,13,-8.65
29.484,53,100,47,100,13,-8.65
29.608,53,100,47,100,13,-8.65
29.738,53,100,47,100,13,-8.65
29.777,53,100,47,100,13,-8.65
29.817,53,100,47,100,13,-8.65
29.856,53,100,47,100,13,-8.65
29.897,53,100,47,100,13,-8.56
29.937,53,100,47,100,13,-8.56
29.977,53,100,47,100,13,-8.56
30.016,53,100,47,100,13,-8.56
30.056,53,100,47,100,13,-8.56
30.096,53,100,47,100,13,-8.56
30.136,53,100,47,100,13,-8.56
30.177,53,100,47,100,14,-8.64
30.216,53,100,47,100,14,-8.64
30.256,53,100,47,100,14,-8.64
30.296,53,100,47,100,13,-8.66
30.336,53,100,47,100,13,-8.66
30.376,53,100,47,100,13,-8.66
30.416,53,100,47,100,14,-8.73
30.456,53,100,47,100,14,-8.73
30.496,53,100,47,100,14,-8.73
30.536,53,100,47,100,13,-8.67
30.579,53,100,47,100,13,-8.67
30.616,53,100,47,100,13,-8.61
30.656,53,100,47,100,13,-8.61
30.696,53,100,47,100,13,-8.61
30.736,53,100,47,100,13,-8.61
30.777,53,100,47,100,13,-8.60
30.816,53,100,47,100,13,-8.60
30.858,53,100,47,100,13,-8.60
30.897,53,100,47,100,13,-8.66
30.937,53,100,47,100,13,-8.66
30.978,53,100,47,100,13,-8.66
31.111,53,100,47,100,13,-8.60
31.258,53,100,47,100,13,-8.68
31.392,53,100,47,100,14,-8.60
31.531,53,100,47,100,13,-8.56
31.57,53,100,47,100,13,-8.56
31.612,53,100,47,100,13,-8.56
31.65,53,100,47,100,13,-8.56
31.69,53,100,47,100,14,-8.58
31.782,53,100,47,100,13,-8.63
31.822,53,100,47,100,13,-8.63
31.935,53,100,47,100,13,-8.62
32.065,53,100,47,100,13,-8.60
32.104,53,100,47,100,13,-8.60
32.204,53,100,47,100,13,-8.56
32.243,53,100,47,100,13,-8.56
32.339,53,100,47,100,13,-8.63
32.379,53,100,47,100,13,-8.63
32.42,53,100,47,100,13,-8.63
32.46,53,100,47,100,13,-8.63
32.499,53,100,47,100,13,-8.60
32.539,53,100,47,100,13,-8.60
32.579,53,100,47,100,13,-8.60
32.62,53,100,47,100,13,-8.60
32.663,53,100,47,100,13,-8.49
32.699,53,100,47,100,13,-8.49
32.739,53,100,47,100,13,-8.61
32.779,53,100,47,100,13,-8.61
32.819,53,100,47,100,13,-8.61
32.859,53,100,47,100,13,-8.61
32.899,53,100,47,100,13,-8.59
32.939,53,100,47,100,13,-8.59
32.98,53,100,47,100,13,-8.59
33.019,53,100,47,100,13,-8.60
33.059,53,100,47,100,13,-8.60
33.1,53,100,47,100,13,-8.60
33.238,53,100,47,100,13,-8.56
33.278,53,100,47,100,13,-8.56
33.372,53,100,47,100,13,-8.52
33.411,53,100,47,100,13,-8.52
33.452,53,100,47,100,13,-8.52
33.492,53,100,47,100,13,-8.52
33.637,53,100,47,100,14,-8.63
33.677,53,100,47,100,14,-8.63
33.718,53,100,47,100,14,-8.63
