time,flex0,flex1,flex2,flex3,flex4,gyro
2.931,100,100,100,100,100,-0.01
2.97,100,100,100,100,100,-0.01
3.024,100,100,100,100,100,-0.01
3.084,100,100,100,100,100,-0.01
3.12,100,100,100,100,100,-0.01
3.16,100,100,100,100,100,-0.01
3.199,100,100,100,100,100,-0.01
3.254,100,100,100,100,100,-0.01
3.284,100,100,100,100,100,-0.01
3.32,100,100,100,100,100,-0.01
3.359,100,100,100,100,100,-0.01
3.412,100,100,100,100,100,-0.01
3.451,100,100,100,100,100,-0.01
3.493,100,100,100,100,100,-0.01
3.533,100,100,100,100,100,-0.01
3.572,100,100,100,100,100,-0.01
3.659,100,100,100,100,100,-0.01
3.698,100,100,100,100,100,-0.01
3.738,100,100,100,100,100,-0.01
3.785,100,100,100,100,100,-0.01
3.82,100,100,100,100,100,-0.01
3.864,100,100,100,100,100,-0.01
3.921,100,100,100,100,100,-0.01
3.96,100,100,100,100,100,-0.01
4.0,100,100,100,100,100,-0.01
4.064,100,100,100,100,100,-0.01
4.105,100,100,100,100,100,-0.01
4.147,100,100,100,100,100,-0.01
4.187,100,100,100,100,100,-0.01
4.228,100,100,100,100,100,-0.01
4.269,100,100,100,100,100,-0.01
4.308,100,100,100,100,100,-0.01
4.357,100,100,100,100,100,-0.01
4.462,100,100,100,100,100,-0.01
4.501,100,100,100,100,100,-0.01
4.551,100,100,100,100,100,-0.01
4.591,100,100,100,100,100,-0.01
4.631,100,100,100,100,100,-0.01
4.671,100,100,100,100,100,-0.01
4.716,100,100,100,100,100,-0.01
4.753,100,100,100,100,100,-0.01
4.793,100,100,100,100,100,-0.01
4.833,100,100,100,100,100,-0.01
4.873,100,100,100,100,100,-0.01
4.913,100,100,100,100,100,-0.01
4.958,100,100,100,100,100,-0.01
4.998,100,100,100,100,100,-0.01
5.038,100,100,100,100,100,-0.01
5.078,100,100,100,100,100,-0.01
5.117,100,100,100,100,100,-0.01
5.173,100,100,100,100,100,-0.01
5.227,100,100,100,100,100,-0.01
5.267,100,100,100,100,100,-0.01
5.323,100,100,100,100,100,-0.01
5.351,100,100,100,100,100,-0.01
5.387,100,100,100,100,100,-0.01
5.445,100,100,100,100,100,-0.01
5.487,100,100,100,100,100,-0.01
5.529,100,100,100,100,100,-0.01
5.566,100,100,100,100,100,-0.01
5.617,100,100,100,100,100,-0.01
5.647,100,100,100,100,100,-0.01
5.687,100,100,100,100,100,-0.01
5.729,100,100,100,100,100,-0.01
5.779,100,100,100,100,100,-0.01
5.818,100,100,100,100,100,-0.01
5.917,100,100,100,100,100,-0.01
5.956,100,100,100,100,100,-0.01
5.997,100,100,100,100,100,-0.01
6.037,100,100,100,100,100,-0.01
6.077,100,100,100,100,100,-0.01
6.118,100,100,100,100,100,-0.01
6.156,100,100,100,100,100,-0.01
6.196,100,100,100,100,100,-0.01
6.237,100,100,100,100,100,-0.01
6.333,100,100,100,100,100,-0.01
6.371,100,100,100,100,100,-0.01
6.416,100,100,100,100,100,-0.01
6.456,100,100,100,100,100,-0.01
6.496,100,100,100,100,100,-0.01
6.535,100,100,100,100,100,-0.01
6.575,100,100,100,100,100,-0.01
6.618,100,100,100,100,100,-0.01
6.656,100,100,100,100,100,-0.01
6.722,100,100,100,100,100,-0.01
6.761,100,100,100,100,100,-0.01
6.801,100,100,100,100,100,-0.01
6.842,100,100,100,100,100,-0.01
6.882,100,100,100,100,100,-0.01
6.928,100,100,100,100,100,-0.01
6.963,100,100,100,100,100,-0.01
7.001,100,100,100,100,100,-0.01
7.041,100,100,100,100,100,-0.01
7.084,100,100,100,100,100,-0.01
7.123,100,100,100,100,100,-0.01
7.161,100,100,100,100,100,-0.01
7.213,100,100,100,100,100,-0.01
7.261,100,100,100,100,100,-0.01
7.301,100,100,100,100,100,-0.01
7.335,100,100,100,100,100,-0.01
7.374,100,100,100,100,100,-0.01
7.428,100,100,100,100,100,-0.01
7.453,100,100,100,100,100,-0.01
7.494,100,100,100,100,100,-0.01
7.533,100,100,100,100,100,-0.01
7.574,100,100,100,100,100,-0.01
7.664,100,100,100,100,100,-0.01
7.704,100,100,100,100,100,-0.01
7.745,100,100,100,100,100,-0.01
7.785,100,100,100,100,100,-0.01
7.824,100,100,100,100,100,-0.01
7.874,100,100,100,100,100,-0.01
7.914,100,100,100,100,100,-0.01
7.957,100,100,100,100,100,-0.01
7.996,100,100,100,100,100,-0.01
8.036,100,100,100,100,100,-0.01
8.112,100,100,100,100,100,-0.01
8.156,100,100,100,100,100,-0.01
8.195,100,100,100,100,100,-0.01
8.231,100,100,100,100,100,-0.01
8.272,100,100,100,100,100,-0.01
8.315,100,100,100,100,100,-0.01
8.351,100,100,100,100,100,-0.01
8.406,100,100,100,100,100,-0.01
8.438,100,100,100,100,100,-0.01
8.471,100,100,100,100,100,-0.01
8.524,100,100,100,100,100,-0.01
8.565,100,100,100,100,100,-0.01
8.607,100,100,100,100,100,-0.01
8.645,100,100,100,100,100,-0.01
8.684,100,100,100,100,100,-0.01
8.726,100,100,100,100,100,-0.01
8.766,100,100,100,100,100,-0.01
8.806,100,100,100,100,100,-0.01
8.853,100,100,100,100,100,-0.01
8.895,100,100,100,100,100,-0.01
8.928,100,100,100,100,100,-0.01
8.965,100,100,100,100,100,-0.01
9.005,100,100,100,100,100,-0.01
9.045,100,100,100,100,100,-0.01
