time,flex0,flex1,flex2,flex3,flex4,gyro
4.52,53,100,73,100,12,-8.67
4.56,53,100,73,100,12,-8.60
4.6,53,100,73,100,12,-8.60
4.64,53,100,73,100,12,-8.60
4.68,53,100,73,100,12,-8.65
4.72,53,100,73,100,12,-8.65
4.76,53,100,73,100,12,-8.65
4.8,53,100,73,100,12,-8.65
4.84,53,100,73,100,12,-8.62
4.88,53,100,73,100,12,-8.62
4.92,53,100,73,100,12,-8.81
4.96,53,100,73,100,12,-8.81
5.0,53,100,73,100,12,-8.81
5.039,53,100,73,100,12,-8.69
5.079,53,100,73,100,12,-8.69
5.119,53,100,73,100,12,-8.69
5.16,53,100,73,100,12,-8.68
5.2,53,100,73,100,12,-8.68
5.24,53,100,73,100,12,-8.68
5.279,53,100,73,100,12,-8.63
5.321,53,100,73,100,12,-8.63
5.359,53,100,73,100,12,-8.63
5.4,53,100,73,100,12,-8.63
5.439,53,100,73,100,12,-8.65
5.479,53,100,73,100,12,-8.65
5.519,53,100,73,100,12,-8.65
5.559,53,100,73,100,12,-8.62
5.599,53,100,73,100,12,-8.62
5.639,53,100,73,100,12,-8.62
5.679,53,100,73,100,12,-8.62
5.719,53,100,73,100,12,-8.61
5.76,53,100,73,100,12,-8.61
5.799,53,100,73,100,12,-8.65
5.839,53,100,73,100,12,-8.65
5.881,53,100,73,100,12,-8.65
5.92,53,100,73,100,12,-8.65
5.96,53,100,73,100,12,-8.72
6.0,53,100,73,100,12,-8.72
6.04,53,100,73,100,12,-8.69
6.08,53,100,73,100,12,-8.69
6.12,53,100,73,100,12,-8.69
6.16,53,100,73,100,12,-8.58
6.2,53,100,73,100,12,-8.58
6.24,53,100,73,100,12,-8.58
6.28,53,100,73,100,12,-8.58
6.32,53,100,73,100,12,-8.55
6.361,53,100,73,100,12,-8.55
6.4,53,100,73,100,12,-8.60
6.44,53,100,73,100,12,-8.60
6.48,53,100,73,100,12,-8.60
6.52,53,100,73,100,12,-8.60
6.559,53,100,73,100,12,-8.60
6.6,53,100,73,100,12,-8.60
6.64,53,100,73,100,12,-8.60
6.68,53,100,73,100,12,-8.70
6.719,53,100,73,100,12,-8.70
6.76,53,100,73,100,12,-8.70
6.799,53,100,73,100,12,-8.59
6.84,53,100,73,100,12,-8.59
6.879,53,100,73,100,12,-8.59
6.92,53,100,73,100,12,-8.56
6.96,53,100,73,100,12,-8.56
6.999,53,100,73,100,12,-8.56
7.039,53,100,73,100,12,-8.65
7.079,53,100,73,100,12,-8.65
7.119,53,100,73,100,12,-8.65
7.159,53,100,72,100,12,-8.71
7.199,53,100,72,100,12,-8.71
7.239,53,100,72,100,12,-8.71
7.279,53,100,72,100,12,-8.51
7.319,53,100,72,100,12,-8.51
7.36,53,100,72,100,12,-8.51
7.402,53,100,72,100,12,-8.68
7.441,53,100,72,100,12,-8.68
7.48,53,100,72,100,12,-8.68
7.52,53,100,72,100,12,-8.68
7.56,53,100,72,100,12,-8.63
7.6,53,100,72,100,12,-8.63
7.64,53,100,72,100,12,-8.62
7.68,53,100,72,100,12,-8.62
7.72,53,100,72,100,12,-8.62
7.76,53,100,72,100,12,-8.62
7.8,53,100,72,100,12,-8.61
7.84,53,100,72,100,12,-8.61
7.88,53,100,72,100,12,-8.61
